SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
-8548766342273785.0	3547093874410588.0	1.0011165682373308e+16	-6318556898009677.0	-645945431339062.9	279568349559678.44	770255494396568.1	-487025396574449.75	-649784150005892.1	269611460401893.6	760939827226449.0	-480267907538230.8	-49097739515618.15	21249742373806.457	58546437190459.016	-37018368577873.6	0.025336371120308773	1.1979244177758903	-0.4296076705664518	0.21480384188536947	0.21480383279442067	-0.21480385166649318	0.4296076705664518	0.598890394357461	0.038	0.0	0.0	0.1	0.1	23.637575859371708	13.156317128073637
-3416958232829914.0	2323396017249518.0	2825772456728239.0	-1974548901062329.5	-286030911861791.8	199611195781780.88	245159436682513.88	-187304220328522.22	-273569299018062.8	186016268408964.47	226237646906049.75	-158086790043416.97	-22900272910483.26	15981317647231.932	19628011427389.586	-14995993736792.371	0.026687410300546822	1.2317621155311962	-0.4320373394475274	0.21601867183671714	0.21601866719469243	-0.2160186691706923	0.4320373394475274	0.6000172861125029	0.039	0.0	0.0	0.1	0.1	22.483158888604876	12.490283979578127
7777951263717267.0	-4721145606676464.0	-1.0060486766157444e+16	6287957945819325.0	574479062975173.9	-535637674200182.56	-716907141355265.4	718252470642781.2	655063910603420.0	-397617830040193.7	-847300475429231.5	529575743282514.1	48382985286597.61	-45111739278294.195	-60378366954597.67	60491671426977.234	0.028073541407544363	1.2657754535959262	-0.43453482530299214	0.21726744827631517	0.2172674492894261	-0.21726744526467756	0.43453482530299214	0.6011712524238327	0.04	0.0	0.0	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
-4.327532056028072e+16	2885278585472248.0	1.0429648344245258e+16	-1.012236356225299e+16	-3524212867329712.5	191870808047198.88	741072927586818.6	-779807121636120.0	-3829186158141496.5	255301836678081.34	922860063357281.0	-895670186573508.1	-311837485088650.0	16977552859541.242	65573314298990.14	-69000682086913.29	0.029494764441301193	1.2999683715918728	-0.4371005658467118	0.2185502794852958	0.2185502767256726	-0.21855027507421732	0.4371005658467118	0.6023521376856623	0.041	0.0	0.0	0.1	0.1	20.42234101867728	11.301440769148323
-1.6147161918002084e+16	4.270202789755094e+16	1.823678694009569e+16	-5.2099039756650296e+16	-1562594889938637.5	2750208959782105.0	1789545527837906.8	-3319820013909281.5	-1499316271914116.2	3965021568226798.0	1693344721850630.8	-4837564548799135.0	-145091995534081.3	255365807657393.22	166165097175819.72	-308256038550718.1	0.030951079401817592	1.3343447710765088	-0.4397347988735333	0.21986741600498835	0.219867418199713	-0.2198674654064005	0.4397347988735333	0.6035597838947204	0.041999999999999996	0.0	0.0	0.1	0.1	19.500443782887668	10.76968363545257
-4.055201947104582e+16	3.5142606332626804e+16	2.728660653255253e+16	-2.364104114589574e+16	-2874668451209804.5	3495114331329332.0	1916289703277190.5	-2349616217416610.5	-3946825007052972.5	3420340572327421.5	2655736074924405.0	-2300922459706621.0	-279784175442162.97	340170596318863.8	186507607273485.1	-228682175754487.25	0.03244248628909345	1.3689085151236682	-0.44243800605446176	0.22121906744011427	0.22121904157378044	-0.22121909083881985	0.44243800605446176	0.6047940307429639	0.043	0.0	0.0	0.1	0.1	18.642037029893057	10.274592716570217
-4149267786556327.0	688392223864293.8	2175845082812781.5	-994977761056762.0	-425152761064291.2	69004487861650.695	222403085925711.94	-98666652411367.0	-422839246891232.2	70151955592661.05	221733747614329.1	-101395154229835.4	-43326023421436.81	7032037260663.665	22664421338098.984	-10054818137810.973	0.033968985103128645	1.4036634279335891	-0.44521060695348136	0.22260530344098828	0.22260529749767832	-0.2226052995872556	0.44521060695348136	0.6060547157116589	0.044	0.0	0.0	0.09999999999999999	0.09999999999999999	17.841413685802657	9.812872899245006
3852437931116929.0	-1518980301398022.0	-3646105379619478.0	2362930077391438.0	369074095990588.75	-256107674285022.2	-351635633969856.5	323634518879858.06	410638014286633.9	-161910734412729.25	-388644671176485.5	251868798985909.34	39340245478859.59	-27298959436181.92	-37481449686572.8	34496762456314.2	0.0355305758439233	1.4386132944723635	-0.4480528993347195	0.2240264399613836	0.22402641437718107	-0.22402637308115314	0.4480528993347195	0.6073416741646163	0.04499999999999999	0.0	0.0	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
-5281085046006986.0	2.0967920558531428e+16	1.1591433784237542e+16	-3.6873990865570136e+16	-794231556546910.1	2803792177979016.5	1472719140621213.8	-4618359844674249.0	-588216629172539.6	2335444221073926.5	1291074475878053.0	-4107090573647233.0	-88462920953661.98	312291351012825.1	164034072745917.84	-514401119556691.9	0.03712725851147756	1.4737618601403764	-0.45096527250977103	0.22548261170432932	0.22548262218478696	-0.2254825124983209	0.45096527250977103	0.6086547394416346	0.046000000000000006	0.0	0.0	0.1	0.1	16.393743137634086	8.978129457910365
4989436218455725.0	-1754687183085694.2	-3918157797208537.0	2726868736044871.0	530404281194785.9	-235956729887818.97	-441372800534435.6	332012640369682.5	580157170711019.2	-204029935858557.75	-455592023327113.75	317072386846498.4	61673871282840.14	-27436364115765.926	-51321548963724.805	38605466758885.164	0.038759033105790854	1.5091128304694106	-0.4539479789529839	0.22697403049479836	0.22697404327554538	-0.22697406702971024	0.4539479789529839	0.6099937429506318	0.047	0.0	0.0	0.1	0.1	15.738105264026476	8.600145736957144
