SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
113737.5323960297	-5.2111566706782714e-05	-7.008328431184173e-05	113737.53237977132	30179.308805791843	-1.3887562942400587e-05	-1.86414851220727e-05	30179.308801438085	30179.30880644141	-1.3827641142600717e-05	-1.8596326990438157e-05	30179.308802127325	8007.982770662964	-3.685016167797952e-06	-4.946449145068099e-06	8007.98276950772	0.08845458735457068	2.4272240608161058	-0.6299796620685192	0.3291143949551829	0.32911426435054514	-0.1921914237776572	0.6299796620685192	0.6498381775282329	0.071	0.01	0.01	0.1	0.1	7.3426086259834475	3.7686415260738606
111491.75826098603	9.909570878085042e-07	1.2080767787534322e-06	111491.75825904337	30422.617410417224	2.676675165962702e-07	3.464183226683317e-07	30422.617409894174	30422.61741103586	2.7039820258014237e-07	3.296489240161702e-07	30422.61741050575	8301.542893028092	7.303884939939649e-08	9.452853042842749e-08	8301.542892885362	0.09096378770614445	2.468720735901029	-0.6350041298991222	0.33156864930759467	0.33156863195280717	-0.19451014993756516	0.6350041298991222	0.6517663868518133	0.07200000000000001	0.01	0.01	0.1	0.1	7.161269358879676	3.6646840148414994
109319.36711082334	9.219939232919284e-06	-2.842304937477041e-06	109319.3670974751	30664.202494926954	2.5277884184047e-06	-7.879473621420804e-07	30664.20249122289	30664.20249558141	2.5862484646635533e-06	-7.972959549342078e-07	30664.202491837103	8601.510896333399	7.090603659284578e-07	-2.2102534793285668e-07	8601.510895294377	0.09350808055299144	2.5105017892090773	-0.6401144309623685	0.3340646286661224	0.33406465446986966	-0.1968679492174027	0.6401144309623685	0.6537157495675086	0.073	0.01	0.01	0.1	0.1	6.987269042362514	3.564969400063489
107217.36946379583	5.9521007702819165e-06	-2.1212097633199756e-05	107217.36941718392	30904.196535269508	1.717015181878861e-06	-6.090598540012793e-06	30904.196521804133	30904.196535860698	1.7156771467163542e-06	-6.114195878963871e-06	30904.196522425125	8907.961801394635	4.949219342895742e-07	-1.7555576772841244e-06	8907.961797513328	0.09608746586007247	2.552569826376006	-0.6453082978976301	0.3366033296673109	0.33660318625209706	-0.1992679461037779	0.6453082978976301	0.6556860768495836	0.074	0.01	0.01	0.09999999999999999	0.09999999999999999	6.820213372433129	3.469269892793706
105182.92468469735	6.432537639214191e-06	4.927841828755199e-06	105182.92468192309	31142.728645190502	1.89792275673756e-06	1.4627916432208597e-06	31142.728644371142	31142.72864581735	1.9045708144559504e-06	1.4590422984972279e-06	31142.728644995925	9220.972700834396	5.619438953263866e-07	4.3310582517685713e-07	9220.972700591792	0.0987019435927309	2.5949274142372616	-0.6505885752843792	0.3391850507181996	0.3391850636014463	-0.2017081609056266	0.6505885752843792	0.6576771801222112	0.075	0.01	0.01	0.1	0.1	6.659734169858551	3.377372788077926
103213.33190138428	-2.393495096195651e-06	1.4233282143788148e-06	103213.33190843891	31379.924583402273	-7.26759523186004e-07	4.2479805691637745e-07	31379.92458555303	31379.92458403761	-7.27693946742398e-07	4.327454706118972e-07	31379.924586182453	9540.622767111641	-2.2095664937410434e-07	1.29154405640564e-07	9540.622767765542	0.10135151371670886	2.637577081117215	-0.6559552253619998	0.34180879962095845	0.341808670750411	-0.20418950391813007	0.6559552253619998	0.6596888711152216	0.076	0.01	0.01	0.09999999999999999	0.09999999999999999	6.50548733118922	3.289079282018409
101306.02150341519	-5.423133999663422e-06	-1.8032839973918836e-06	101306.0215020319	31615.906737411067	-1.6926536884879723e-06	-5.446607843726057e-07	31615.906736965964	31615.90673802593	-1.692483589359955e-06	-5.627498992830057e-07	31615.906737594196	9866.99324830332	-5.282538682712616e-07	-1.699774821363808e-07	9866.993248164406	0.1040361761981639	2.6805213171293185	-0.6614115362755926	0.34447475094336066	0.34447453052110255	-0.2067095670619034	0.6614115362755926	0.6617209619185385	0.077	0.01	0.01	0.09999999999999999	0.09999999999999999	6.357150964820668	3.204203395671839
99458.54733941071	7.390757838254304e-06	1.922150606332865e-05	99458.54730264095	31850.794136117296	2.3705830662439887e-06	6.144226260715737e-06	31850.794124374876	31850.794136781205	2.3668780154554082e-06	6.155519866046633e-06	31850.79412500576	10200.16746701091	7.591747534661885e-07	1.967637630109322e-06	10200.167463250425	0.10675593100368128	2.723762574486411	-0.6669511537993471	0.3471855435813054	0.3471854501163394	-0.2092755920450755	0.6669511537993471	0.6637732650344825	0.078	0.01	0.01	0.09999999999999999	0.09999999999999999	6.214423693244087	3.1225709948945317
97668.57936427274	7.983350900753715e-05	3.841120778357672e-05	97668.57934142726	32084.702430918933	2.6240799108843353e-05	1.2625989895325505e-05	32084.702423416038	32084.702431544385	2.6226619975990917e-05	1.2618844981364757e-05	32084.702424039548	10540.230804220793	8.620533085890966e-06	4.1478861886704274e-06	10540.230801756054	0.10951077810029292	2.7673032678208127	-0.6725824695345244	0.3499410960701397	0.3499411322585442	-0.21188008205243347	0.6725824695345244	0.6658455934291135	0.079	0.01	0.01	0.1	0.1	6.077023104764751	3.0440188964810657
95933.89694241172	-2.636661433277638e-05	-1.2597029649699838e-05	95933.8969660488	32317.74392265167	-8.7999998283785e-06	-4.231862528894899e-06	32317.743930617606	32317.743923269638	-8.88230591065818e-06	-4.243600367894583e-06	32317.7439312325	10887.27069235305	-2.964519956750404e-06	-1.4256013165955458e-06	10887.27069503662	0.11230071745548442	2.8111457745132484	-0.678302352842834	0.3527396108862375	0.35273966267327395	-0.21452706969907265	0.678302352842834	0.6679377605808468	0.08	0.01	0.01	0.1	0.1	5.944684339836451	2.9683940520216145
94252.38302913078	-1.83044031798257e-06	5.707665662830173e-06	94252.38303685258	32550.027735473654	-6.03483760783032e-07	2.0016341890691567e-06	32550.027738224817	32550.02773620547	-6.321690389748851e-07	1.971163686979374e-06	32550.02773887226	11241.37665509598	-2.0842189897171743e-07	6.912721783369179e-07	11241.376656046117	0.11512574903721301	2.855292435030542	-0.6841104318409499	0.35558142153822936	0.3555815943625571	-0.217217835925124	0.6841104318409499	0.6700495805286	0.081	0.01	0.01	0.1	0.1	5.817158798799948	2.8955528018500734
92622.01759258646	1.8994368400585687e-05	7.961515914700623e-06	92622.01759554239	32781.65959527034	6.723787476152614e-06	2.8178470078428735e-06	32781.659596317724	32781.65959591587	6.722705499545597e-06	2.8177980881645207e-06	32781.65959696208	11602.64021092495	2.379759375204401e-06	9.973127929457733e-07	11602.640211295658	0.11798587281391705	2.899745553270985	-0.6900107002989677	0.3584698230169764	0.3584695407791393	-0.21994930298662435	0.6900107002989677	0.6721808679173712	0.082	0.01	0.01	0.1	0.1	5.694212959254572	2.825360192287081
91040.87272607174	3.446071741527914e-06	2.117709546224991e-06	91040.87272844929	33012.74204039698	1.258932034721429e-06	7.671348238173473e-07	33012.74204128551	33012.742041043755	1.2496730021004238e-06	7.680097469893548e-07	33012.742041905934	11971.15491683279	4.565353598256219e-07	2.7820959189073694e-07	11971.154917155001	0.12088108875452606	2.9445073969171647	-0.6960020207878774	0.3614024830390403	0.36140207393446455	-0.22272353119862165	0.6960020207878774	0.6743314380423744	0.083	0.01	0.01	0.1	0.1	5.575627292560632	2.7576893501144335
89507.10806438024	0.0005299628985861054	0.0005244021745790741	89507.10806302071	33243.37464309676	0.00019631476885412281	0.00019509291014712263	33243.37464174111	33243.374643416355	0.00019683390445929055	0.0001947687640383232	33243.37464291144	12347.016421773626	7.291343969387247e-05	7.2459643853761e-05	12347.016421270211	0.12381139682847246	2.989580197795714	-0.702084700198371	0.3643797908118629	0.3643794141783736	-0.22554114330865366	0.702084700198371	0.6765011068921847	0.08399999999999999	0.01	0.01	0.1	0.1	5.461195270088748	2.6924209088631423
88018.96335783387	-2.0263276929348775e-07	4.786375525354415e-07	88018.96335751454	33473.653047370935	-8.155867301417041e-08	1.8027906004104923e-07	33473.653047251195	33473.65304801904	-7.706235613260968e-08	1.8203279798619446e-07	33473.6530478976	12730.322076780072	-3.1017700901884945e-08	6.856254357113348e-08	12730.322076734534	0.1267767970057006	3.0349661522431646	-0.7082588295110033	0.3674040832734502	0.36740391324533084	-0.22840298461881386	0.7082588295110033	0.6786896911891481	0.085	0.01	0.01	0.1	0.1	5.3507224508198945	2.629442482067589
86574.75946448173	-1.0514608345303482e-05	0.0002197227298841825	86574.75934710995	33703.67102581655	-4.070111950954152e-06	8.320956635801669e-05	33703.670981130264	33703.671027419376	-4.093408082753193e-06	8.554090123778291e-05	33703.670981725445	13121.171663742489	-1.5845209452573425e-06	3.239453884912562e-05	13121.171646345667	0.12977728925667525	3.080667421477835	-0.7145236497083107	0.37047679887492846	0.37047645633252313	-0.2313107569680763	0.7145236497083107	0.6808970084292932	0.086	0.01	0.01	0.09999999999999999	0.09999999999999999	5.244025642773378	2.568648179142554
85172.88855117449	-2.7650964387442023e-07	5.040989022571732e-07	85172.88855292622	33933.51841691863	-1.0668385837776623e-07	2.043912473857219e-07	33933.51841762247	33933.51841758026	-1.1016609709372053e-07	2.008514320096462e-07	33933.51841827816	13519.66658908175	-4.250456787664212e-08	8.143632076768433e-08	13519.666589362163	0.13281287355238847	3.1266861319768315	-0.7208850046424216	0.3735936611707986	0.37359372229969456	-0.23425956575958073	0.7208850046424216	0.6831228769200178	0.08700000000000001	0.01	0.01	0.1	0.1	5.140932131513698	2.509938159986568
83811.81374273462	9.428051140503851e-07	-2.0234092705908105e-07	83811.81374473909	34163.28249082692	3.566244319399504e-07	-8.615003700800985e-08	34163.282491622726	34163.282491456994	3.8430801882855184e-07	-8.248782980268866e-08	34163.28249227406	13925.91035799991	1.4536828368263386e-07	-3.5119192993491747e-08	13925.910358324305	0.13588354986436846	3.1730243758579455	-0.7273415865783304	0.37675547053853076	0.3767556137265857	-0.23725167431354338	0.7273415865783304	0.6853671158163746	0.088	0.01	0.01	0.1	0.1	5.041278969673466	2.4532182248112515
82490.06491907587	0.0007503012899461058	0.0007105683997273835	82490.06478875666	34393.047818876665	0.0003128622770206559	0.00029628483893993007	34393.047764499315	34393.04781950548	0.0003128327456037403	0.0002962655921643533	34393.04776516909	14340.008495014028	0.0001304457323653805	0.0001235335282007425	14340.00847234149	0.1389893181646846	3.2196842112659407	-0.7338897180264481	0.37996854226382315	0.37996845127844114	-0.2402917219321541	0.7338897180264481	0.6876295451559334	0.089	0.01	0.01	0.1	0.1	4.944912322039164	2.398399436048268
81206.23176745241	6.639534562424831e-07	-7.781479002978015e-07	81206.23176862055	34622.89483365971	2.6663361799329493e-07	-3.3269798698794557e-07	34622.89483414592	34622.894834324645	2.8308761646554626e-07	-3.317786107851268e-07	34622.89483482269	14762.06789475411	1.136837865828805e-07	-1.4185169791799028e-07	14762.067894961414	0.14213017842595316	3.266667662762662	-0.740535177175937	0.3832256236198749	0.38322570626392927	-0.24337489836477133	0.740535177175937	0.6899099858920688	0.08999999999999998	0.01	0.01	0.09999999999999999	0.09999999999999999	4.851686861288776	2.3453977694985597
79958.96852065506	4.77432612680127e-06	-4.352821688688013e-06	79958.96852954762	34852.903196700776	2.0978489199036564e-06	-1.8905813563014386e-06	34852.90320057654	34852.90319736413	2.0811167222204193e-06	-1.8974399044365436e-06	34852.90320124042	15192.198181785097	9.144455661078633e-07	-8.241320832594426e-07	15192.19818347455	0.14530613062134382	3.313976721720641	-0.7472764449264511	0.38653144882027657	0.3865312493477613	-0.24650369667601368	0.7472764449264511	0.6922082599258864	0.09100000000000001	0.01	0.01	0.09999999999999999	0.09999999999999999	4.761465209953289	2.294133792167411
78746.982998289	-3.724597766154372e-07	2.2855456991528397e-07	78746.98299822173	35083.14853988927	-1.6777572312779925e-07	1.0305294994734397e-07	35083.14853985788	35083.1485405565	-1.6594137826215057e-07	1.0182805321813953e-07	35083.148540526534	15630.510306373739	-7.474860675021296e-08	4.5913166001573525e-08	15630.510306359753	0.14851717472458043	3.3616133467197393	-0.7541108302113073	0.38988610691689995	0.38988563272929566	-0.24968178782319006	0.7541108302113073	0.6945241901362813	0.09200000000000001	0.01	0.01	0.1	0.1	4.674117424604871	2.244532364477591
77569.0377340816	1.8448494883728517e-06	-1.1579092668905812e-05	77569.0377452672	35313.704171232945	5.359737379981064e-07	-5.272586758296402e-06	35313.70417610218	35313.70417190115	8.398930348518076e-07	-5.271543829292288e-06	35313.704176993546	16077.117208718368	2.440110564986587e-07	-2.400419371073304e-06	16077.117210935165	0.15176331070994928	3.409579463946376	-0.7610487646047168	0.3932891707289835	0.3932892877855616	-0.25289972595143434	0.7610487646047168	0.6968576004091382	0.09299999999999999	0.01	0.01	0.09999999999999999	0.09999999999999999	4.589520518659229	2.1965223647749257
76423.94666929333	5.576272154140562e-06	4.3737161833424555e-06	76423.9466713538	35544.64086934727	2.593774136243852e-06	2.036589606386136e-06	35544.640870304305	35544.64087001762	2.5935721650254933e-06	2.0342446816424687e-06	35544.64087097593	16532.133688616374	1.2063856300986558e-06	9.472298275640105e-07	16532.13368906149	0.15504453855229663	3.4578769675950274	-0.7680793562229018	0.39674154218894153	0.3967411282485249	-0.25616939439578784	0.7680793562229018	0.699208315664757	0.094	0.01	0.01	0.09999999999999999	0.09999999999999999	4.507558020523642	2.150036434239286
75310.57246072107	-2.653974339361827e-07	2.9020417550854397e-07	75310.57246108406	35776.02685901734	-1.2824098723838426e-07	1.387780333664065e-07	35776.02685919227	35776.02685968773	-1.2608068162682798e-07	1.3785853212272881e-07	35776.02685986016	16995.676345212654	-6.092242692149079e-08	6.592483092622174e-08	16995.676345295757	0.15836085822703647	3.5065077202715607	-0.7752102579533757	0.40024534214368246	0.40024438244350935	-0.2594841373564516	0.7752102579533757	0.701576161884029	0.095	0.01	0.01	0.1	0.1	4.428119564130199	2.105010740491782
74227.82434691416	2.120394080693845e-06	-1.7968016402763846e-06	74227.82434833748	36007.927976309475	1.029445648845828e-06	-8.718719478753234e-07	36007.92797700144	36007.927976984654	1.0286278948791937e-06	-8.716498197734295e-07	36007.92797767512	17467.86360323285	4.993955291578386e-07	-4.229545012482342e-07	17467.863603568534	0.16171226971014602	3.55547355339795	-0.7824453336667547	0.4037946996671904	0.40379490739921264	-0.2628410935926073	0.7824453336667547	0.7039609661331588	0.096	0.01	0.01	0.1	0.1	4.35110050916979	2.061384758348343
73174.65580816072	1.5962065078017201e-06	1.592291334013684e-06	73174.65580630704	36240.407678449614	7.920240530703438e-07	7.877205868866014e-07	36240.40767752274	36240.40767912653	7.905547488729523e-07	7.88611959958239e-07	36240.407678208474	17948.815668365172	3.922656106863863e-07	3.901332413120157e-07	17948.81566790612	0.1650987729781726	3.6047762676182855	-0.7897770531669024	0.4073943485627525	0.40739436728989475	-0.2662488013794285	0.7897770531669024	0.7063625565873572	0.09699999999999999	0.01	0.01	0.1	0.1	4.2764015885902	2.019101066312927
72150.06251601217	7.5186122326783775e-06	-1.5462428278240938e-06	72150.06250604046	36473.52712947087	3.7826971561839405e-06	-7.811839678000292e-07	36473.52712444743	36473.52713014894	3.8009009046548206e-06	-7.81701353838716e-07	36473.5271251079	18438.65451778285	1.912276519705834e-06	-3.949227083215357e-07	18438.65451524332	0.16852036800822878	3.654417633205409	-0.7972008827155042	0.4110480249287638	0.41104818014646427	-0.26971280789135754	0.7972008827155042	0.7087807625527316	0.098	0.01	0.01	0.1	0.1	4.203928581144267	1.9781051575321045
71153.08033589399	-1.428230303984583e-07	2.806838685794587e-07	71153.08033580135	36707.34525556863	-7.383427136833678e-08	1.385650484929069e-07	36707.345255523294	36707.34525625053	-7.368289843848107e-08	1.4480581536912788e-07	36707.34525620276	18937.503876609822	-3.809142218086341e-08	7.14861795097299e-08	18937.503876586434	0.17197705477799724	3.7043993904680694	-0.8047347819853181	0.4147495574864273	0.4147491473262337	-0.27321617215845717	0.8047347819853181	0.7112154144874364	0.099	0.01	0.01	0.09999999999999999	0.09999999999999999	4.133592006974289	1.9383452640483962
70182.7835278637	-4.2366760394287745e-07	1.2916954264009795e-09	70182.78352769277	36941.91884585032	-2.2790250722767985e-07	4.975102277684042e-10	36941.91884575965	36941.9188465318	-2.2300487916078879e-07	6.78728135741812e-10	36941.91884644182	19445.489218139843	-1.1996032815330976e-07	2.6163113529396644e-10	19445.489218092112	0.1754688332657262	3.75472325015817	-0.8123640027970178	0.4185049471452411	0.41850461885016244	-0.27677466624017905	0.8123640027970178	0.71366634402138	0.09999999999999998	0.01	0.01	0.09999999999999999	0.09999999999999999	4.065306844399188	1.8997721932938332
865551.7895638067	0.04277476759694143	0.028582790209904285	865569.5919640195	46.0702250465121	2.2746519123706884e-06	1.5132016131798787e-06	46.07117268519056	46.070225043803006	2.2770671311137604e-06	1.5216370163233207e-06	46.071172683148845	0.0024525408191827013	1.2108979011428287e-10	8.055632656215549e-11	0.0024525912629369067	1.7421145945941538e-05	0.0305220403412176	-0.3847189956792781	0.19270642864214527	0.19270642862539722	-0.192668793529148	0.3847189956792781	0.5773572671680849	0.001	0.02	0.02	0.1	0.1	32905.88562992246	18997.721932938333
1298135.443517392	-0.2850466726132008	0.03129448653956904	1298151.717727761	274.13036496311	-6.013830424499978e-05	6.564361099452307e-06	274.1338012934074	274.13036492862364	-6.019792722866323e-05	6.608990081856065e-06	274.13380136003747	0.0578918299375647	-1.2699936461599493e-08	1.386329019338162e-09	0.057892555547019865	7.016614294056628e-05	0.060951314551371226	-0.3860477831612128	0.1928623113567033	0.19286231123147357	-0.19228547622490122	0.3860477831612128	0.5782113567570113	0.002	0.02	0.02	0.1	0.1	8227.120883801535	4749.430483234583
1984652.4133474045	0.2427494376855001	0.30523303834877236	1984653.251502316	940.0918385205625	0.00011504248785763054	0.00014440636437758732	940.0922358130186	940.0918386926662	0.00011498510803927127	0.0001445835499505713	940.0922358006025	0.4453138136171041	5.449339011710224e-08	6.840234502458868e-08	0.4453140018501992	0.00015821267677600242	0.09135046309054218	-0.39016189318767824	0.19461907688269794	0.1946190776482899	-0.18893053212560562	0.39016189318767824	0.5788183739240123	0.003	0.02	0.02	0.1	0.1	3656.979213517336	2110.8579925487034
2637039.9594594548	0.14761668237158196	-0.034955925497822546	2637039.2738101115	2220.309290459714	0.00012440714860967891	-2.953326343832037e-05	2220.308713472928	2220.309290579784	0.00012428835443667932	-2.94316583030071e-05	2220.3087133551	1.8694589000430777	1.0474713302873664e-07	-2.4866081288829475e-08	1.8694584142983008	0.00028109678097776845	0.12173069157952889	-0.39397619138132933	0.19883707718990373	0.19883707752464724	-0.18578006458777352	0.39397619138132933	0.5792693332027847	0.004	0.02	0.02	0.1	0.1	2057.4295691322045	1187.3576208086458
2201090.176263321	-0.016211165760512514	0.01742784732702452	2201090.0924881054	2896.028268375693	-2.1458731182667957e-05	2.2863941025074566e-05	2896.028158071651	2896.028268564031	-2.1328868419341825e-05	2.293129969274697e-05	2896.028158346986	3.810423128014303	-2.8232954644761662e-08	3.0084060048067306e-08	3.8104229828952154	0.0004389685363832642	0.15212913849472068	-0.39317850720397646	0.19855004042048238	0.19855003988732645	-0.18722551001362803	0.39317850720397646	0.5796433715251309	0.005	0.02	0.02	0.1	0.1	1317.0665253167488	759.9088773175333
1323821.1382748415	0.007072900023823263	0.006298659748093009	1323821.1212701332	2508.2614889663364	1.339898524679815e-05	1.1899831042447293e-05	2508.261456794148	2508.261489150106	1.3401323929417228e-05	1.1934319771925008e-05	2508.261456932957	4.75251900286545	2.538762623574402e-08	2.2547109386673685e-08	4.752518941911943	0.0006319490749730814	0.18256376692907833	-0.3832374857300527	0.18710203510914866	0.18710203434138734	-0.1976846491220161	0.3832374857300527	0.5798267522504943	0.006	0.02	0.02	0.09999999999999999	0.09999999999999999	914.8939381845995	527.7144981371758
820383.6114643435	-0.003005607368379879	-0.004556581242452264	820383.610111357	2115.7160682628187	-7.771249177869045e-06	-1.177299174683441e-05	2115.7160647762657	2115.716068417433	-7.751228478374972e-06	-1.1750905310081708e-05	2115.7160649299663	5.456425761864653	-2.004148158094524e-08	-3.036098364129373e-08	5.456425752877457	0.0008600567883787991	0.21303908240590896	-0.3643580775713452	0.16605012007537912	0.16605011937840894	-0.21706194252212557	0.3643580775713452	0.5799287465166294	0.007	0.02	0.02	0.09999999999999999	0.09999999999999999	672.3964802670387	387.7086108762925
572927.4420844642	0.00046975321193308203	-0.0007716509918293118	572927.4409297751	1929.8553040533748	1.6158838791758772e-06	-2.5964218015084582e-06	1929.8553001985163	1929.8553041843309	1.582326948927635e-06	-2.599301616206833e-06	1929.8553002959384	6.500742855730705	5.44293372713737e-09	-8.746062257732157e-09	6.500742842749562	0.0011232863717018508	0.24355605732092742	-0.3407648739054849	0.14192927886065693	0.14192927837604863	-0.2412444813272272	0.3407648739054849	0.5800609067741447	0.008	0.02	0.02	0.1	0.1	515.006228756435	296.83940520216146
440274.3965576678	-0.0066175485249944585	-0.003161213859637236	440274.3965888949	1876.9551822213605	-2.8262223910275657e-05	-1.3489464029033257e-05	1876.9551823270815	1876.9551823645693	-2.8212146162798556e-05	-1.3476766759234037e-05	1876.9551824987957	8.002018672186912	-1.2048834184488006e-07	-5.750762018072139e-08	8.002018672642306	0.0014216320370170955	0.2741161526866706	-0.31789536044461686	0.12129567552086801	0.12129567531052132	-0.26482975049498064	0.31789536044461686	0.5802580655654175	0.009000000000000001	0.02	0.02	0.1	0.1	407.0999143280604	234.53977694985596
360625.74342241645	2.817261180620631e-05	4.78497848427524e-05	360625.7428507539	1898.0263590464874	1.6046558107639387e-07	2.525949696282446e-07	1898.0263560292985	1898.026359179559	1.482826478537629e-07	2.5183289143265533e-07	1898.0263561712127	9.989976178233444	8.445887414459082e-10	1.3294030966648873e-09	9.989976162355623	0.001755089240418728	0.3047219531347193	-0.30058101561175116	0.10864664814682135	0.10864664819131103	-0.2829818519394306	0.30058101561175116	0.5805156480198346	0.01	0.02	0.02	0.1	0.1	329.91508490877163	189.97721932938333
307937.0219883092	5.323426081881716e-05	-0.000170991448149721	307937.0214024887	1961.068328331566	3.380395754179574e-07	-1.082378676542456e-06	1961.0683246025158	1961.0683284852537	3.390614843228676e-07	-1.0889612511545516e-06	1961.0683247547177	12.489393218560416	2.1531382582024418e-09	-6.893148310119887e-09	12.489393194813701	0.002123654368246943	0.33537693527822654	-0.2920333934612132	0.10597370647369492	0.10597370670812994	-0.29247720021347484	0.2920333934612132	0.5808214473866276	0.011	0.02	0.02	0.09999999999999999	0.09999999999999999	272.80696168422435	157.0059663879201
270344.6984123556	-8.042860997050857e-05	0.00021487359235261572	270344.69846105186	2048.9233444041397	-6.040490329724489e-07	1.628925701078238e-06	2048.9233447725805	2048.923344566265	-6.095718766147116e-07	1.6285698689483213e-06	2048.9233449356	15.529309903215063	-4.57808662743913e-09	1.2345939052328512e-08	15.529309906009516	0.0025273247916412747	0.366085146059494	-0.2935440861255806	0.11309905164434869	0.11309905196538522	-0.29201520481492593	0.2935440861255806	0.5811662691877926	0.012	0.02	0.02	0.1	0.1	229.37147117314964	131.92862453429396
241938.58254339264	-6.481309794074963e-05	-0.00021775370241920028	241938.58217449998	2151.974599008545	-5.783331287952571e-07	-1.943110818656974e-06	2151.974595724544	2151.974599180178	-5.765935636365613e-07	-1.9370224741783316e-06	2151.9745958990466	19.142045428117715	-5.145046710979642e-09	-1.7284840587064736e-08	19.142045398907992	0.0029660988093467918	0.39685095403561904	-0.3047601402457968	0.12841467419021438	0.1284146745342086	-0.28194381701302823	0.3047601402457968	0.581544894856362	0.012999999999999998	0.02	0.02	0.1	0.1	195.56836600749511	112.41255581620315
219522.95975105494	-3.885851720039635e-05	3.5603127369714105e-05	219522.9598285515	2264.5469076757663	-4.0155001564994976e-07	3.7136388820850455e-07	2264.5469084807687	2264.5469078590827	-4.0088533871806844e-07	3.6729625520107194e-07	2264.5469086587527	23.3615874488231	-4.142612128279793e-09	3.831136618552662e-09	23.361587457129726	0.003439975415000872	0.4276788901601298	-0.3242275790118353	0.14966333630420034	0.1496633366054857	-0.26371466489803885	0.3242275790118353	0.5819547394476323	0.014	0.02	0.02	0.09999999999999999	0.09999999999999999	168.7465562932672	96.92715271907312
201242.31822912412	1.4140985505253084e-05	-1.8811495497077918e-05	201242.31813318958	2383.126961807821	1.6325422163083914e-07	-2.2089427734312052e-07	2383.126960678945	2383.1269620018365	1.6744023316850306e-07	-2.2282526501807197e-07	2383.126960865851	28.22247385112183	1.9330861210619465e-09	-2.6165126912532463e-09	28.22247383775452	0.003948954040520777	0.4585735578262851	-0.34994395131583633	0.17453133231591997	0.17453133255249575	-0.2393292810598598	0.34994395131583633	0.5823946290083019	0.015000000000000001	0.02	0.02	0.09999999999999999	0.09999999999999999	147.10800790473036	84.43431970194814
185951.51577163086	-6.476914760387281e-06	-5.6831651856822235e-06	185951.51574254144	2505.446520409789	-8.660221072487915e-08	-7.57071211515516e-08	2505.446520019528	2505.446520612792	-8.726975136300325e-08	-7.65633033139393e-08	2505.4465202209462	33.759102480012935	-1.1668748245667003e-09	-1.019930631169578e-09	33.75910247475597	0.004493034364788133	0.4895395861696743	-0.37979214297375885	0.20099715712940375	0.20099715727224865	-0.21090456131240237	0.37979214297375885	0.5828640709074464	0.016	0.02	0.02	0.1	0.1	129.39836028345397	74.20985130054036
172906.05023413274	0.010612360345912245	0.00952259817026524	172906.0501156546	2629.9871138820913	0.00016114772054024064	0.00014490547998966382	2629.987111757554	2629.9871140310906	0.00016141999422296429	0.0001448438027412208	2629.987112228843	40.00531170345427	2.4511438413223234e-06	2.204085039091982e-06	40.00531167113817	0.00507221619663806	0.5205816068038582	-0.41182483073270515	0.2274800967700259	0.22748009688765586	-0.1803879354989908	0.41182483073270515	0.5833628789160303	0.016999999999999998	0.02	0.02	0.09999999999999999	0.09999999999999999	114.7209560121684	65.73606205168973
161599.87161094203	-4.2621557953623906e-05	-3.9299435025176924e-05	161599.87156826805	2755.69901712063	-7.150914404221843e-07	-6.756197654256403e-07	2755.6990164126432	2755.699017351484	-7.26825810128423e-07	-6.701578091134985e-07	2755.699016623827	46.994106384231735	-1.2194330445712257e-08	-1.1521123521155939e-08	46.99410637215966	0.005686499410508795	0.5517042421547742	-0.44441684001207094	0.2528586580066876	0.25285865801241625	-0.14940482895388046	0.44441684001207094	0.5838909926071655	0.018000000000000002	0.02	0.02	0.1	0.1	102.42106663135239	58.63494423746399
151675.8219365694	9.883472492830218e-05	0.00010763844819223004	151675.8219184602	2881.837697215827	1.871490254775025e-06	2.053834162136778e-06	2881.8376968555335	2881.837697443083	1.8778771206064672e-06	2.0451807709111786e-06	2881.837697099085	54.75751611738642	3.5558680469357624e-08	3.902381583547695e-08	54.75751611054231	0.0063358839126927465	0.5829120992891401	-0.4763191302113905	0.2764190007018331	0.2764190007063111	-0.11920459293505453	0.4763191302113905	0.5844483932599513	0.019	0.02	0.02	0.09999999999999999	0.09999999999999999	92.01158874571281	52.62526851229455
142873.49146655254	0.0001002646878631823	7.026739462239265e-05	142873.49146527558	3007.8614678908416	2.106854359125674e-06	1.4835635670163983e-06	3007.8614678579106	3007.861468136066	2.110808362811592e-06	1.4793055722094542e-06	3007.861468109229	63.32646786055022	4.435417111804878e-08	3.123285340615209e-08	63.32646785985775	0.00702036962377692	0.6142097663371772	-0.5066488179114763	0.2977748246255242	0.29777482459474536	-0.09067044367915011	0.5066488179114763	0.5850350662638829	0.02	0.02	0.02	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
