SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
119.01874953929108	-5.585079065895115e-10	6.10071992923622e-11	119.01875540415901	19.165450942740144	-9.069823003189347e-11	9.86807713137398e-12	19.165451930511075	19.165396514222493	-9.042364063282764e-11	9.933345680011477e-12	19.165397506791212	3.1187605233840876	-1.4679263606608378e-11	1.611250587148663e-12	3.1187606903933935	1.2432858775503348	1.8209212939750347e-13	1.6992949151845106e-13	1.2432858796884858	1.0	-0.3744505436702606	0.18722526675064388	0.1872252769196168	0	0.4162135021349964	0.035	1.901986914384164	-0.10833250046818155	0.3744505436702606	0.4	0.0	0.1	2.6943961643357053	0.0
116.67080150234756	-6.926121898231941e-10	2.7540991709429363e-10	116.6708068475847	19.45170136887738	-1.1403470414977238e-10	5.0085294493709336e-11	19.45170230266712	19.45164672339698	-1.1810756184843432e-10	4.60685385923474e-11	19.451647661876283	3.278249695803136	-1.9474492393236245e-11	8.379445066989487e-12	3.27824985958537	1.2532286186187491	-8.231660662754512e-13	-1.0835696474500819e-13	1.2532286209378896	1.0	-0.378278834233586	0.18913941206196305	0.18913942217162286	0	0.41882064003097474	0.03599999999999998	1.92677750100165	-0.10990579583344812	0.378278834233586	0.4	0.0	0.1	2.6755319820971994	0.0
114.37538910749643	2.506796548118473e-09	-2.814051214272695e-10	114.37539398227362	19.727651943001614	4.680188900598767e-10	-3.125768912411203e-11	19.72765282563003	19.727597068631386	4.3682237777807516e-10	-4.9133027567732426e-11	19.72759795584492	3.4406489041573085	8.159501295305496e-11	-5.4692954495105275e-12	3.440649064626305	1.2632467521701187	1.1700128807658263e-12	-2.7366514983609587e-13	1.263246754672906	1.0	-0.38215688294955313	0.19107843644353628	0.1910784465060169	0	0.4214407148401477	0.03699999999999999	1.9518787090811105	-0.11150334412659563	0.38215688294955313	0.4	0.0	0.09999999999999999	2.656832956174597	0.0
112.13384668281823	3.66100039173034e-10	2.338627069775612e-10	112.13385112110645	19.99402913708898	6.395777737454457e-11	3.913939654454744e-11	19.99402996942083	19.993974008838997	6.78928585378586e-11	4.2855319709973075e-11	19.99397484565116	3.6059736452386435	1.1807514401524935e-11	7.2155543780994445e-12	3.6059738019960497	1.273330709060886	-1.9655436624724734e-12	1.059422958959877e-12	1.273330711747846	1.0	-0.38608531526376644	0.19304265262254922	0.19304266264121722	0	0.4240736367114353	0.03799999999999999	1.9772926836217168	-0.11312544342529407	0.38608531526376644	0.4	0.0	0.1	2.638298199453498	0.0
109.94713193418424	2.6003359465676112e-09	4.2868819605246244e-11	109.94713597916635	20.25153965388102	4.830503448482781e-10	1.0394689887456508e-11	20.251540439016598	20.25148423427264	4.890328343285451e-10	7.959250185170696e-12	20.251485023780198	3.7742492111609565	9.079985078937695e-11	1.9422386458803995e-12	3.7742493642289525	1.2834711437074446	-1.3762203452291681e-12	3.0559740463865595e-13	1.283471146567635	1.0	-0.3900647607266119	0.19503237537121662	0.1950323853553952	0	0.4267193146772057	0.038999999999999986	2.0030215332677463	-0.11477239374803588	0.3900647607266119	0.4	0.0	0.1	2.619926808755331	0.0
107.81586341166836	-1.2226131218540104e-09	2.4440893753308046e-10	107.81586709085079	20.500867441150035	-2.2014056094188812e-10	4.8870813988631404e-11	20.500868179891036	20.50081168116074	-2.382634821063135e-10	4.7075829915646516e-11	20.500812424140747	3.9455099983161372	-4.290759884898289e-11	9.399900816022495e-12	3.9455101473199305	1.2936589588028653	8.171142771858756e-13	-3.4739231592586455e-13	1.2936589618287968	1.0	-0.394095852902441	0.19704792147188832	0.19704793143055263	0	0.4293776567670089	0.039999999999999994	2.029067330412351	-0.11644449708106197	0.394095852902441	0.4	0.0	0.1	2.601717865394446	0.0
105.74035642888255	1.312638886474815e-10	-4.0323300254385686e-12	105.74035978007083	20.74267137308009	2.468584670725095e-11	-1.4699440261830533e-12	20.742672068656663	20.742615212999414	2.4680690215110457e-11	-8.106005644854162e-13	20.742615912713433	4.119798823551509	4.5819600257045034e-12	-3.078855736411482e-13	4.119798968605225	1.3038853269777775	-1.1378992422852768e-12	-3.549607401856256e-13	1.3038853301586357	1.0	-0.39817922930151073	0.19908960968149234	0.19908961962001834	0	0.43204857011765774	0.041000000000000016	2.0554321113664784	-0.11814205738217265	0.39817922930151073	0.4	0.0	0.1	2.5836704357372495	0.0
103.72065717463028	1.9193358014035766e-10	-3.341948939805661e-10	103.72066022633003	20.977583529709378	3.935661540619055e-11	-6.079792944439348e-11	20.977584184114473	20.9775269000558	3.7888539641966816e-11	-6.795241892682127e-11	20.977527558491428	4.297166257372152	7.7477626149622e-12	-1.233365773476961e-11	4.297166398386661	1.314141709307151	-5.172215992917918e-13	4.025468750416215e-13	1.3141417126295352	1.0	-0.40231553130511316	0.2011577606905009	0.2011577706146122	0	0.4347319610793565	0.042	2.0821178765881703	-0.11986538059094654	0.40231553130511316	0.4	0.0	0.1	2.5657835717626885	0.0
101.75657480560758	3.4588509834065917e-10	1.6569856597925536e-11	101.75657758382471	21.20620800123507	7.399464214109887e-11	5.973111869841107e-12	21.206208616405235	21.20615082372939	7.39625736133196e-11	3.4672352806553157e-12	21.206151442824385	4.477669980949098	1.5822145048320635e-11	1.2559494526079177e-12	4.477670117853108	1.3244198708108996	4.56002389628716e-14	3.091689657911204e-14	1.324419874262631	1.0	-0.4065054041007323	0.20325269709364263	0.2032527070070897	0	0.43742773531767315	0.04300000000000001	2.1091265909672416	-0.12161477462853226	0.4065054041007323	0.4	0.0	0.1	2.548056311623411	0.0
99.84771140281558	1.2794920678516064e-09	1.1830536550405668e-12	99.84771393278699	21.42912015088909	2.7774760781815133e-10	1.9641456765501552e-12	21.429120729022536	21.429062339379378	2.7990936143178115e-10	3.716994766738053e-13	21.429062921334335	4.6613741727120015	6.075232430622796e-11	4.034925157177267e-13	4.661374305517978	1.3347118929981292	-2.1392108055950773e-13	-1.0278254881420593e-12	1.3347118965632063	1.0	-0.41074949660350896	0.20537474334697778	0.20537475325653115	0	0.4401357979111697	0.044	2.1364601841603967	-0.1233905494107182	0.41074949660350896	0.4	0.0	0.1	2.530487680206944	0.0
97.9934897293114	5.462794661070802e-10	-1.255351378404157e-11	97.99349203182958	21.64686627266898	1.2255569259201568e-10	-6.4612743158746785e-12	21.646866815411588	21.64680773409869	1.1991668508098647e-10	-2.784617675023334e-12	21.64680828055302	4.848348928537085	2.6874917984771093e-11	-1.4503531110939581e-12	4.848349057168533	1.3450101835953205	-5.747388878453788e-13	-1.8439859172066272e-13	1.345010187261849	1.0	-0.4150484613900497	0.20752422574173018	0.2075242356483195	0	0.44285605344456924	0.04499999999999999	2.1641205509717003	-0.12519301684824602	0.4150484613900497	0.4	0.0	0.1	2.513076689696242	0.0
96.19317877233739	8.350689029157365e-10	-1.8540724511240114e-10	96.1931808693589	21.859963584202653	1.9336479647705922e-10	-3.584353956236033e-11	21.85996409381041	21.859904219518768	1.91498990814687e-10	-4.2950184436969016e-11	21.85990473274544	5.038669718112892	4.435624197879828e-11	-8.320671892154775e-12	5.038669842660086	1.3553074836021892	2.3638486990880535e-13	-1.7760087930602284e-13	1.355307487352448	1.0	-0.4194029546345206	0.20970147236362485	0.20970148227089577	0	0.44558840609736494	0.046000000000000006	2.1921095517733917	-0.1270224908444204	0.4194029546345206	0.4	0.0	0.1	2.495822340128985	0.0
94.44591709938351	-4.193072555835897e-10	-1.7472601143708744e-10	94.4459190074027	22.06890050081521	-1.0131522778435777e-10	-5.062787325944289e-11	22.0689009786599	22.068840205913922	-9.859951386259774e-11	-4.112269537284463e-11	22.068840687269788	5.232416879121773	-2.3828609941545378e-11	-1.1913220781090993e-11	5.232416999500604	1.3655968718311868	-1.3869756979718987e-14	3.2592605636160633e-13	1.3655968756495156	1.0	-0.42381363604355826	0.21190681306590262	0.2119068229776557	0	0.44833275972783965	0.047	2.220429012962216	-0.12887928729350556	0.42381363604355826	0.4	0.0	0.1	2.478723619955017	0.0
92.75073408587626	1.574527175307594e-10	-4.25455226604754e-11	92.75073582392386	22.274137141753034	3.886254898144311e-11	-1.0345210827489877e-11	22.27413759008773	22.274075808278553	3.751356581606734e-11	-1.0310214473640868e-11	22.274076260033162	5.429675149919506	9.260984149636065e-12	-2.512399729031208e-12	5.429675266282761	1.3758717671323524	-1.315225708056657e-14	-9.16086276380828e-14	1.3758717710046255	1.0	-0.4282811687841839	0.2141405794347898	0.21414058934939406	0	0.4510890179524835	0.047999999999999994	2.2490807274464797	-0.13076372408573067	0.4282811687841839	0.4	0.0	0.1	2.4617795065913373	0.0
91.10656909765397	1.170299412933673e-10	-4.418332366640243e-11	91.10657068098763	22.47610602422892	2.825182975872728e-11	-1.0054443039423618e-11	22.476106444725716	22.476043540469696	3.0062341504824804e-11	-1.1204902650156136e-11	22.476043964294398	5.630533240548783	7.264140114222688e-12	-2.5535624671346095e-12	5.630533352942778	1.3861259284834944	1.618693963191263e-15	-9.901253372565307e-15	1.3861259323940516	1.0	-0.4328062194352156	0.21640310475587796	0.2164031146793376	0	0.45385708422083837	0.049	2.2780664551592893	-0.13267612108842797	0.4328062194352156	0.4	0.0	0.1	2.4449889669740785	0.0
89.51228872876736	-3.058016062595925e-10	4.843059286940843e-11	89.51229017007724	22.675212906822605	-7.843588731225929e-11	1.3606038741040083e-11	22.67521330076069	22.675149158452196	-7.841577085713141e-11	1.251682413429768e-11	22.675149555631215	5.835083441531212	-2.0105263793265676e-11	3.5163313369860322e-12	5.835083549928448	1.3963534531376354	1.144339121383494e-13	1.7268803749005992e-14	1.3963534570730758	1.0	-0.4373894579125654	0.21869472399061543	0.21869473392194996	0	0.45663686188582964	0.049999999999999996	2.307387923593695	-0.13461680015294897	0.4373894579125654	0.4	0.0	0.1	2.4283509581069276	0.0
87.96670220429472	4.232845185470069e-10	-1.291411422243982e-12	87.96670351815898	22.871837746886616	1.0994587670457893e-10	-7.843807522131334e-13	22.871838116285872	22.871772617718044	1.1298286640575344e-10	-4.87199875670411e-13	22.871772990267598	6.043421269020737	2.937417244193965e-11	-2.4261538067022953e-13	6.0434213736107045	1.4065487730419477	3.204567010177429e-13	4.599495619214534e-14	1.4065487769884157	1.0	-0.44203155741887473	0.2210157737391919	0.2210157836796828	0	0.4594282542696806	0.051000000000000004	2.3370468283556276	-0.13658608509694287	0.44203155741887473	0.4	0.0	0.1	2.411864427605457	0.0
86.46857507056377	-1.2716050434846693e-10	-3.6124880864463194e-11	86.46857626732279	23.06633574304513	-3.7034247979001074e-11	-8.459006944325626e-12	23.06633608903792	23.066269115694396	-3.4595725573880334e-11	-9.755201915939142e-12	23.06626946475831	6.255645145023356	-1.0085528716282977e-11	-2.2846168743159925e-12	6.2556452457920635	1.4167066497163319	-1.639321330690339e-13	-2.5716956031713656e-14	1.4167066536612936	1.0	-0.4467331943850272	0.22336659221860114	0.22336660216642604	0	0.4622311647255074	0.05200000000000001	2.3670448337308523	-0.13858430169448455	0.4467331943850272	0.4	0.0	0.1	2.3955283142368717	0.0
85.01664129333845	-1.7056933643289085e-10	-4.4090064932333917e-11	85.01664238397784	23.259038436162506	-4.6886401113984147e-11	-1.3249839237133112e-11	23.25903876026979	23.258970192700577	-4.752733572365192e-11	-1.1741384515136918e-11	23.25897051979451	6.4718561106713315	-1.30591074170889e-11	-3.539681898441353e-12	6.471856207731788	1.4268221677917552	7.121683319293312e-14	6.95377406831538e-15	1.4268221717218807	1.0	-0.45149504840692356	0.22574751922416297	0.22574752918276061	0	0.4650454966947332	0.053000000000000005	2.3973835732623963	-0.1406117776707167	0.45149504840692356	0.4	0.0	0.1	2.3793415484546854	0.0
83.60961388966507	-5.697780025570864e-10	1.4437340212225536e-11	83.60961488393961	23.450254847407088	-1.6193629262027988e-10	4.1734898698457085e-12	23.45025515099438	23.45018486992277	-1.607299078852772e-10	4.3854527952480486e-12	23.450185176417225	6.692157570737126	-4.567585093892455e-11	1.272665296313415e-12	6.692157664184727	1.4368907273909457	3.587373819063166e-14	7.265728539225077e-14	1.436890731296188	1.0	-0.4563178022014472	0.22815889611848295	0.22815890608296427	0	0.46787115376046934	0.054	2.428064650335292	-0.14266884267712793	0.4563178022014472	0.4	0.0	0.1	2.363303052927867	0.0
82.24619421456039	-2.504023655092169e-10	-3.814815130454008e-11	82.2461951215195	23.640272634422477	-7.174102894394018e-11	-1.1523862487582731e-11	23.640272918847153	23.64020080556396	-7.318486974417053e-11	-1.1016475036558386e-11	23.640201092818256	6.916655067196931	-2.0977118031874828e-11	-3.3016910942104434e-12	6.916655157151529	1.4469080355386126	-1.1571339031576608e-13	3.2197774222851993e-13	1.4469080394081715	1.0	-0.46120214154208056	0.2306010657844289	0.23060107575765165	0	0.4707080396970189	0.055000000000000014	2.4590896387655965	-0.1447558282870462	0.46120214154208056	0.4	0.0	0.1	2.3474117430640256	0.0
80.92508002229435	-4.822000576609753e-10	-5.480771392285533e-11	80.92508085012354	23.82935925049349	-1.4189841476414645e-10	-2.0680908780519012e-11	23.829359517023107	23.829285453938912	-1.4136855504054627e-10	-1.65947799127553e-11	23.829285723227514	7.145456079815987	-4.1590258775894254e-11	-6.37184721123499e-12	7.145456166395062	1.456870096764689	-8.15669925318979e-14	-1.3618659540949142e-12	1.4568701005875369	1.0	-0.46614875521779164	0.23307437261962	0.23307438259817162	0	0.47355605851567356	0.056000000000000015	2.4904600833911585	-0.14687306796778682	0.46614875521779164	0.4	0.0	0.1	2.3316665275262163	0.0
79.64497241470323	-1.2639151947269056e-09	3.276223736747852e-11	79.64497316817189	24.017763093439275	-3.8343589436675135e-10	1.0127475106095329e-11	24.017763342468918	24.01768721432323	-3.86248762324766e-10	1.020570619858817e-11	24.0176874660226	7.378669851479407	-1.1710534593811232e-10	3.147771511750933e-12	7.37866993455368	1.4667732030548848	6.74463107359365e-13	-7.154698754990499e-14	1.4667732068254224	1.0	-0.47115833496934123	0.23557916249308156	0.23557917247625965	0	0.47641511450698476	0.05699999999999999	2.5221775006616243	-0.1490208970753561	0.47115833496934123	0.4	0.0	0.1	2.316066308742978	0.0
78.40458178712868	-1.143601657815907e-09	-9.395417777113835e-11	78.40458247528179	24.20571463458387	-3.609352881372387e-10	-2.7849364787553935e-11	24.205714867921394	24.205636559887356	-3.55606279350555e-10	-3.070873404742083e-11	24.205636795843493	7.61640723636856	-1.122412159836894e-10	-9.10739229615981e-12	7.616407316268637	1.4766139233143178	-3.309590139286147e-14	1.6175529913152945e-13	1.476613927021404	1.0	-0.4762315754529365	0.23811578273202216	0.2381157927209144	0	0.479285112279685	0.05799999999999999	2.5542433792257664	-0.15119965282184294	0.4762315754529365	0.4	0.0	0.1	2.3006099834112366	0.0
77.20263287128085	-3.680060700617105e-10	-1.4143353155304794e-11	77.20263349960547	24.393427518868286	-1.1803662000803335e-10	-3.717040050564127e-12	24.39342773738487	24.393347137754205	-1.2389025851928088e-10	-4.442064957959294e-12	24.39334735881242	7.858780568744309	-3.9733408394997933e-11	-1.1772754668657218e-12	7.858780645523855	1.4863890924478085	1.110731633636271e-13	-1.6034896737370134e-13	1.4863890960877626	1.0	-0.4813691741805501	0.24068458209371124	0.24068459208683876	0	0.48216595679644153	0.05899999999999999	2.586659180514102	-0.15340967426622343	0.4813691741805501	0.4	0.0	0.1	2.2852964429917293	0.0
76.0378689727624	-2.6846880274433715e-10	-2.787192698860963e-11	76.03786954683	24.581099630420184	-9.328687240705439e-11	-1.1172045385884783e-11	24.58109983511343	24.581016834533365	-9.606061486067828e-11	-9.447430570231478e-12	24.581017041701138	8.105903550589584	-3.3417774648530216e-11	-3.797985554009476e-12	8.10590362436761	1.4960958002020277	-1.5841137793338997e-12	-2.6983565254384524e-13	1.4960958037675312	1.0	-0.4865718314775128	0.24328591074307504	0.2432859207344378	0	0.4850575534066355	0.059999999999999984	2.619426339315379	-0.15565130228804536	0.4865718314775128	0.4	0.0	0.1	2.2701245741966263	0.0
74.9090554891511	6.9460881491068e-11	-9.468870132423035e-12	74.90905601386518	24.768914118160477	2.319723689645301e-11	-1.5797500287220793e-12	24.768914309916035	24.76882880186795	2.5996950952591356e-11	-2.571475426957481e-12	24.76882899604311	8.357891156094707	8.676926183436756e-12	-3.351553666055802e-13	8.357891226972745	1.5057313798732253	-1.223900671125803e-13	-1.100866155297312e-13	1.5057313833571726	1.0	-0.49184025043764296	0.24592012022207374	0.24592013021556916	0	0.487959807876328	0.061	2.652546264345473	-0.1579248795637589	0.49184025043764296	0.4	0.0	0.1	2.255093259469052	0.0
73.8149827913989	9.745537710159624e-11	-7.944951363469954e-10	73.8149832715243	24.957040378277252	3.631173417878918e-11	-2.255540436719351e-10	24.95704055803964	24.956952438918233	2.5575454950355867e-11	-2.764317839650695e-10	24.956952621029494	8.614859551314423	9.714917289705063e-12	-7.855044004542581e-11	8.614859619425484	1.5152933969508098	-2.9808911392911434e-13	5.135664469143471e-13	1.515293400356768	1.0	-0.49717513687602916	0.24858756344494737	0.24858757343108173	0	0.49087262641561247	0.061999999999999986	2.686020338807551	-0.16023075054565145	0.49717513687602916	0.4	0.0	0.1	2.2402013774542304	0.0
72.75446854381853	4.0525272027025494e-10	1.828759366162558e-11	72.75446898225695	25.145634991670928	1.4368832912961952e-10	5.9011072258160546e-12	25.145635159839582	25.14554432971603	1.3993478432650848e-10	6.241939470564256e-12	25.145544500171393	8.876926027526817	4.9591007733169183e-11	1.9985107789779566e-12	8.876926092841003	1.524779637862423	-2.38797235815377e-13	-7.358039018795288e-14	1.5247796411736942	1.0	-0.5025771992826967	0.25128859465031234	0.2512886046323844	0	0.49379591570351056	0.06299999999999999	2.7198499209426057	-0.16256926144019795	0.5025771992826967	0.4	0.0	0.1	2.225447803461996	0.0
71.72635952669212	1.7929258078197563e-10	-4.6118664442929e-12	71.72635992804865	25.33484261362678	6.36413702267097e-11	-2.558076596009671e-12	25.334842771256223	25.334749132842372	6.505227953258892e-11	-1.9496420448268445e-12	25.334749292703357	9.14420894636329	2.307216633156739e-11	-1.0646637384305156e-12	9.144209009089808	1.5341880987254086	-1.58913387613567e-13	-2.953592660637074e-13	1.5341881019452615	1.0	-0.5080471487843764	0.25402356940625387	0.2540235793781224	0	0.496729582910589	0.064	2.7540363445695086	-0.16494076017866116	0.5080471487843764	0.4	0.0	0.1	2.2108314099204427	0.0
70.7295330299368	-5.101075117863729e-11	-7.310108074420896e-11	70.72953339688145	25.524796817263276	-1.896054879093847e-11	-2.773759213414499e-11	25.52479696479855	25.524700424833718	-1.9761641783769087e-11	-2.741489036318142e-11	25.52470057454407	9.41682769596768	-7.337478128516186e-12	-1.0398719223160729e-11	9.416827756111317	1.5435169744052217	3.86419940722996e-14	-7.75217092017789e-15	1.5435169775308282	1.0	-0.513585699097357	0.2567928445674611	0.2567928545298958	0	0.4996735357194464	0.06500000000000002	2.7885809196140516	-0.16734559639700286	0.513585699097357	0.4	0.0	0.1	2.1963510668204957	0.0
69.76289786644803	9.746869977789174e-12	4.14881462518224e-11	69.76289820203898	25.715620888633808	4.123384109443449e-12	1.6187640765686257e-11	25.715621026728392	25.71552149526447	5.617856444865129e-12	1.584938487279904e-11	25.715521635474236	9.694902656253136	2.296487949215363e-12	6.160251273544074e-12	9.694902713907469	1.5527646477088553	6.571136854561279e-14	-1.480466079524797e-13	1.5527646507388937	1.0	-0.5191935664846974	0.25959677826650585	0.25959678821819154	0	0.5026276823432363	0.06599999999999999	2.8234849326264313	-0.16978412141188337	0.5191935664846974	0.4	0.0	0.1	2.182005642151215	0.0
68.82539506006552	7.250462452645934e-10	1.631006441016325e-11	68.82539536803375	25.907428575539303	2.8069699202497955e-10	5.8099681367535845e-12	25.907428705171093	25.907326095532763	2.771314444272152e-10	6.100251443046728e-12	25.907326227219414	9.978555172554266	1.0730269496420021e-10	2.1393027821025657e-12	9.97855522795228	1.5619296788933212	5.947355222313754e-14	-1.9188864797570924e-13	1.5619296818261006	1.0	-0.524871469721849	0.2624357298931554	0.26243573982869356	0	0.5055919315423681	0.06700000000000002	2.858749647286888	-0.17225668818874074	0.524871469721849	0.4	0.0	0.1	2.1677940023256626	0.0
67.91599825133076	-3.19095860845664e-10	-1.745004141184836e-11	67.91599853286841	26.100324790468758	-1.261339004945912e-10	-7.04079698142326e-12	26.100324911698713	26.100219141768903	-1.331468609038686e-10	-6.810062727858783e-12	26.100219265009603	10.267907536433267	-5.261424387366698e-11	-2.767749745964154e-12	10.267907589475067	1.5710107954724464	1.564236969086996e-14	-1.256868261290541e-13	1.5710107983074408	1.0	-0.5306201300547165	0.26531006006944247	0.2653100699852741	0	0.5085661926395173	0.068	2.8943763048992786	-0.17476365131795168	0.5306201300547165	0.4	0.0	0.1	2.153715012597188	0.0
67.03371386163099	1.8304247006994956e-10	-3.269384762916161e-12	67.03371412007894	26.294406269123858	7.201522805416064e-11	-3.499554098927808e-12	26.29440638290149	26.29429737335864	6.784977908354444e-11	-1.2931871421195095e-12	26.29429748908901	10.563082972752815	2.6591928594235605e-11	-1.3851463158357951e-12	10.563083023684463	1.5800068823638895	-3.4330670290029697e-13	7.80227399279549e-14	1.5800068851006017	1.0	-0.5364402711565909	0.26822013063140177	0.2682201405251892	0	0.511550375533088	0.069	2.9303661248724207	-0.17730536699269417	0.5364402711565909	0.4	0.0	0.1	2.139767537465987	0.0
66.1775810510742	9.759038022139066e-11	1.4663825709249068e-12	66.17758128783268	26.489762185928722	3.933936695716196e-11	7.407229762756938e-13	26.489762292481863	26.489649968414934	4.0700492426257393e-11	6.788916167219415e-13	26.489650076867832	10.86420563207453	1.6399306750578744e-11	3.2837523313342057e-13	10.86420568087449	1.5889169723904502	-7.19014951773902e-14	-4.277997388048347e-14	1.5889169750293917	1.0	-0.542332619087541	0.27116630460835095	0.27116631447919004	0	0.5145443907092366	0.07000000000000002	2.9667203051892064	-0.17988219298494013	0.542332619087541	0.4	0.0	0.1	2.1259504410758425	0.0
65.34667150243489	1.888199818722569e-09	-2.3298429852047775e-10	65.34667172213298	26.68647472847911	7.905504011790834e-10	-8.896952887970895e-11	26.6864748294113	26.686359118225543	7.965859627927795e-10	-9.936942753974874e-11	26.686359221033257	11.171400587723154	3.334862042541402e-10	-3.803498669484975e-11	11.171400634957696	1.5977402371573888	-1.5731192957531789e-13	-1.2157534877561933e-13	1.5977402396994975	1.0	-0.5482979022674084	0.2741489462108307	0.27414895605657763	0	0.517548149252585	0.07100000000000001	3.003440022863519	-0.1824944886084865	0.5482979022674084	0.4	0.0	0.1	2.112262587600938	0.0
64.54008905990248	-4.435118938772575e-12	5.488942633746774e-13	64.54008925970649	26.884619633063856	-1.5838391552172595e-12	1.041927054146932e-12	26.884619726932595	26.884500562793633	-2.790921381127327e-12	3.480848911599722e-13	26.884500658469086	11.484793836936282	-1.0415728768055305e-12	5.036209786209404e-13	11.484793881891449	1.6064759783106837	9.814833092552345e-14	5.4751255309163804e-14	1.6064759807562368	1.0	-0.5543368514321478	0.2771684208083584	0.2771684306237895	0	0.5205615628557188	0.07199999999999998	3.0405264343850464	-0.18514261469929416	0.5543368514321478	0.4	0.0	0.1	2.098702841622675	0.0
63.75696924356427	-2.0375479081735648e-10	-3.4115599234496585e-11	63.75696942718469	27.08426668176377	-8.712838896405895e-11	-1.5673041035819318e-11	27.08426676987216	27.0841440878229	-8.072815657917315e-11	-1.492670574839935e-11	27.0841441776932	11.804512304895573	-3.448215094434296e-11	-6.775387867258232e-12	11.80451234803241	1.615123619184601	-1.482207678393224e-13	4.249784243979264e-13	1.6151236215346145	1.0	-0.560450199594143	0.2802250949042988	0.28022510468984424	0	0.5235845438275756	0.073	3.0779806761521686	-0.18782693359254088	0.560450199594143	0.4	0.0	0.1	2.085270068496438	0.0
62.996478668182206	1.5204282277636594e-10	-3.531752668095578e-11	62.99647883754828	27.285480165630336	6.769094492263461e-11	-1.7086593490106552e-11	27.285480248587305	27.28535398799386	6.136845523287159e-11	-1.614738811286562e-11	27.28535407266385	12.130683852161496	2.7267530816654228e-11	-7.794520970630854e-12	12.130683893655842	1.6236826968361981	-2.943891286749496e-13	4.693955771617496e-16	1.6236826990931874	1.0	-0.56663868201149	0.2833193361304646	0.28331934588102536	0	0.5266170051008143	0.07400000000000001	3.1158038648930493	-0.19054780909141	0.56663868201149	0.4	0.0	0.1	2.0719631347082643	0.0
62.25781437830139	-6.248921380347383e-10	2.8122837392174915e-11	62.25781453444473	27.488319313371765	-2.860256116940339e-10	7.844972919916018e-12	27.4883193914186	27.488189495583637	-2.9315368924978427e-10	1.5925549559257322e-11	27.488189575319133	12.463437283964092	-1.3417735409747422e-10	4.963077413836551e-12	12.463437323849258	1.6321528544726505	-1.8184328725351577e-13	-1.6156234821764036e-13	1.6321528566378731	1.0	-0.5729030361499334	0.28645151321796475	0.2864515229319686	0	0.5296588602382473	0.07500000000000001	3.153997098075269	-0.19330560644395905	0.5729030361499334	0.4	0.0	0.1	2.0587809082213924	0.0
61.540203120335	-1.5105228179379537e-09	6.547762332331786e-11	61.54020326437911	27.69283868895611	-6.986764733681457e-10	2.521916042036887e-11	27.69283876241673	27.692705178098127	-6.871678781232245e-10	2.7888996047426777e-11	27.692705253194834	12.802902361534471	-3.1792167547379395e-10	1.0395001301395517e-11	12.802902399871112	1.6405338342547324	-3.599636774723444e-13	-7.616620291648719e-13	1.6405338363300643	1.0	-0.5792440016547391	0.2896219959901158	0.28962200566462337	0	0.5327100234384265	0.076	3.192561454304241	-0.19610069231080973	0.5792440016547391	0.4	0.0	0.1	2.045722258812676	0.0
60.842900566776805	-6.98441304791686e-11	1.5486723015101234e-11	60.842900698117354	27.899088560620438	-3.426662857353364e-11	7.754355869620451e-12	27.89908862903279	27.898951307233048	-3.376050365563131e-11	7.895756259439069e-12	27.89895137722261	13.14920981538708	-1.6539161981347865e-11	3.927568363517795e-12	13.149209851883684	1.6488254704840841	3.610566649688932e-14	-3.7709720760750343e-14	1.6488254724712377	1.0	-0.5856623203018015	0.29283115533413917	0.2928311649676623	0	0.5357704095404285	0.07699999999999999	3.231497993710541	-0.1989334347543386	0.5856623203018015	0.4	0.0	0.1	2.0327860583988797	0.0
60.16519049689261	-1.589721687622614e-10	2.4046320490356266e-12	60.165190617967006	28.107115239335165	-7.536664160294827e-11	6.668578285733455e-13	28.10711530366374	28.106974197337593	-7.154239085843174e-11	1.4412494362288431e-12	28.106974263201455	13.502491358488022	-3.390258950222503e-11	4.549829435105432e-13	13.502491393529171	1.6570276831486836	-6.81419551541766e-14	-1.2144438108946016e-14	1.6570276850501386	1.0	-0.5921587359857	0.29607936319846184	0.29607937278723817	0	0.5388399340278531	0.07799999999999999	3.270807758323306	-0.20180420319137093	0.5921587359857	0.4	0.0	0.1	2.019971181352858	0.0
59.50638396097727	5.2805315675641396e-11	8.331890732904412e-12	59.50638407264327	28.31696139597938	2.5774643858369616e-11	3.728828861983383e-12	28.316961456481433	28.316816522619067	2.4264641565864863e-11	4.026133508294791e-12	28.31681658461593	13.862879702412307	1.186000825424084e-11	1.805157201130677e-12	13.862879736055799	1.6651404718265752	7.75152441998418e-14	2.3090893225317446e-14	1.665140473644776	1.0	-0.5987339946640209	0.29936699256057736	0.2993670021034436	0	0.5419185130325775	0.079	3.31049177245044	-0.20471336839214144	0.5987339946640209	0.4	0.0	0.1	2.0072765048096683	0.0
