SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	MuRho	T	S	Omega	EInternal	A0	B	P	muTB	c1
14.297407270985182	-1.0117240378804127e-11	-1.6199930286120434e-11	14.299981237053897	1.5416153064254932	-1.4634196859147759e-12	-1.3728906794692979e-12	1.5418561184012054	1.542519486075337	-1.080143101508525e-12	-2.4000528334447047e-12	1.5427686489738508	0.2016044917850203	-1.684942884175817e-13	-1.901545825984616e-13	0.20163633700399455	2.50217578016572	-5.187918021964221e-13	1.5315642149894061e-12	2.5028651217637776	1.0	-2.304332550395229	1.1521146622964913	1.152217888098738	0	1.2484318132926662	24.17493603373211	0.02999999999999999	8.486325995982178	0.8013109572230976	2.304332550395229	2.5	0.0	0.1	2.7912242752478287	0.0
14.49170859002323	-7.38076266770804e-12	-1.758593271006248e-13	14.493897910623875	2.135924513781007	-1.3102223035595247e-12	2.7310522221146944e-14	2.136233239232084	2.137658177334614	-1.3826805328275051e-12	6.4862490275224e-14	2.1379879360812537	0.38529426046531257	-2.4113833055983336e-13	2.112543665903043e-14	0.3853596250722567	2.6413464861618667	1.369537958628593e-13	-3.72138071594322e-14	2.642005296607561	1.0	-2.8271307650708852	1.4135222858689758	1.4136084792019097	0	1.274395946574574	23.00304975355596	0.039999999999999994	8.95312569711437	1.1946097906117363	2.8271307650708852	2.5	0.0	0.1	2.601717865394446	0.0
14.370585722166194	3.4068303733647554e-12	-1.0467182676165976e-12	14.372321458097218	2.7127836910834544	5.794453461153966e-13	-2.412145846697832e-13	2.7131183939072137	2.7155060032633083	6.360000165544645e-13	1.8850032839149283e-13	2.715875156406603	0.6367512530985121	1.0756018658550293e-13	5.250925264956549e-14	0.6368512686487764	2.801577631730243	1.8038023818133734e-13	1.3291940607217077e-13	2.802130417987806	1.0	-3.3196783970026718	1.6598038991217265	1.6598744978809452	0	1.3004545427044771	21.911745351397958	0.049999999999999996	9.438754031551667	1.5472861527206114	3.3196783970026718	2.5	0.0	0.1	2.4283509581069276	0.0
14.079530408313985	-6.359401893973882e-11	-1.656252912596301e-11	14.080838827690366	3.2700615780306697	-2.0782038899833128e-11	-1.1261053977209903e-12	3.270389537396197	3.273765224133792	-1.97378996554423e-11	-4.492097324392791e-12	3.2741294019135356	0.963744798916222	-6.463701942821613e-12	-2.4860889239273354e-13	0.9638715870717535	2.9713886191477705	-5.275075549303723e-13	-3.610576835964906e-13	2.9718086584026953	1.0	-3.780775446250558	1.8903590241811328	1.8904164220694246	0	1.326571604000904	20.89932392674372	0.059999999999999984	9.947594226738973	1.8573481886453158	3.780775446250558	2.5	0.0	0.1	2.2701245741966263	0.0
13.709370449698827	2.6698643296185764e-12	5.928590951498336e-14	13.710318945694622	3.813507188062466	8.581190035365342e-13	2.8711893144132574e-13	3.813805861573916	3.818053087022447	1.017371310089885e-12	-2.968845262357106e-14	3.8183817991051066	1.3778099418007965	3.265697588937956e-13	3.833255171339788e-14	1.3779520998528638	3.141749727834929	-1.9210727263387785e-14	-3.601821112507887e-13	3.1420510873930265	1.0	-4.212180838402993	2.1060671676474874	2.1061136707555055	0	1.3527445362895982	19.96330524076942	0.07000000000000002	10.482626626896128	2.1256524382306656	4.212180838402993	2.5	0.0	0.1	2.1259504410758425	0.0
13.315116290655478	-3.01469960106715e-12	4.094724559422502e-12	13.31578327710732	4.352050044699034	-1.6874580800231555e-12	2.8040813401796483e-13	4.352307767491532	4.357235768465106	-1.3548143299321737e-12	1.602578682568333e-12	4.357515273494467	1.8945372662706486	-5.788946008073152e-13	4.216179798133917e-14	1.8946843057826541	3.3058604905619653	9.200592867927937e-13	-8.746182955461393e-15	3.3060695142866496	1.0	-4.617595705014116	2.308779044282566	2.30881666073155	0	1.378993376048052	19.100403937766043	0.08000000000000002	11.04608152140838	2.354915807253394	4.617595705014116	2.5	0.0	0.1	1.994700908962646	0.0
12.927738752592814	8.696043884981464e-12	3.560485239972877e-13	12.92819741912273	4.894861142180716	4.7643216205296164e-12	6.702482207201892e-13	4.895074989491685	4.9004767626029775	4.325361135457427e-12	9.927766850279722e-13	4.900705213688993	2.533327782041845	2.2467785607101716e-12	5.667430774860453e-13	2.5334718236031546	3.4591048657882464	-4.798491261016419e-13	-7.404395950966514e-13	3.4592468277234527	1.0	-5.001760417004715	2.5008649999815487	2.5008954170231656	0	1.4053490531587665	18.30666502352088	0.09	11.639706908108563	2.548837742116178	5.001760417004715	2.5	0.0	0.1	1.8752507613188503	0.0
12.562904533413755	-2.8637092697181288e-12	-1.6303625116620424e-12	12.563215099497299	5.4499471852584875	-1.6289050432507292e-12	-2.867772865326444e-13	5.450119628761542	5.455808524694657	-8.850312840133023e-13	-9.9427752953497e-13	5.45599032229958	3.3169945952022912	-5.037096173831249e-13	-2.9898641736710237e-13	3.317130346594035	3.5988054192710788	-9.161201859827375e-14	-3.330457511918837e-13	3.5989005134183714	1.0	-5.369767083333745	2.684871236429935	2.684895846903811	0	1.4318450394022306	17.5776700926798	0.1	12.26491458409814	2.7114305855216996	5.369767083333745	2.5	0.0	0.1	1.7665093782759966	0.0
3.171393913003936	-5.3375082131879026e-12	1.8618440122963875e-13	3.1714123398152902	0.0037154687568860486	4.0902239394410954e-13	-4.762027887189866e-13	0.003813595957911956	0.003799110226537519	-3.737988913677516e-15	2.1172941724797748e-14	0.003738858574809209	4.401221442169443e-05	-1.1631184003519663e-16	6.504222630971999e-16	4.4789783784690404e-05	2.8506766862945105	-3.998502398029967e-11	4.426934325677872e-11	2.8530697459631056	1.0	0.9282393811494737	-0.46392103121337597	-0.46431834993609783	0	1.38952670047691	44.94959535319831	0.000999999999999994	9.3037787900996	-2.3270698604164832	-0.9282393811494737	3.0	0.0	0.1	3.4390600442094232	0.0
4.4919364253733844	8.599121414931687e-12	7.813749647311852e-13	4.501002983639676	0.020455832108145642	2.6840193015695494e-13	-4.693619408632769e-13	0.02057051707012385	0.020533738054631774	-5.396329090083193e-14	-3.8777172939674527e-13	0.02058547746810019	0.00024814058997762285	1.413998275769956e-14	1.1795224313539478e-15	0.00024941143620851544	2.799207725743601	8.710314081835224e-11	7.96534001261553e-11	2.8031902365923242	1.0	0.8404021873043778	-0.4201694295208776	-0.4202327577835	0	1.3916093928285431	44.6974600317032	0.0019999999999999944	9.602823737906563	-2.251217227608734	-0.8404021873043778	3.0	0.0	0.1	3.414200799486534	0.0
5.781620940653422	2.8532731732866523e-13	-1.0580425424677742e-12	5.7869584146037125	0.04673616637924381	-1.8014998352723354e-14	3.465430592214783e-14	0.046868945422167727	0.046880588104916986	5.267339859267862e-15	-1.439971572875637e-14	0.04693299889736251	0.0007168500309326768	2.397747069113707e-16	3.98617900658702e-16	0.0007190787786328395	2.7251671901004437	2.1380267696140122e-12	-6.866607627372936e-13	2.7279053189173705	1.0	0.7517295906838939	-0.3759120327805695	-0.3758175579033244	0	1.3937905341711088	44.4482511200008	0.0030000000000000096	9.770156292724725	-2.174830593733177	-0.7517295906838939	3.0	0.0	0.1	3.389523837794453	0.0
6.745580215516471	5.1514348342607263e-14	-1.965094753586527e-13	6.745395651381173	0.0778301651341365	8.71014398106632e-15	7.588383013807778e-15	0.07790105109995109	0.07798554853414993	-1.1720752459370493e-14	-5.2046409583833786e-15	0.07797483902161528	0.0014873742276545335	-2.2060487363659282e-16	1.4216758523247092e-16	0.0014894511503582629	2.6648129091873773	-3.95485002862175e-13	6.769366043400932e-14	2.66716729345736	1.0	0.6623209970140502	-0.3312462845222758	-0.33107471249177445	0	1.3960702792357904	44.20143736461563	0.003999999999999995	9.889273317915714	-2.0979483695215033	-0.6623209970140502	3.0	0.0	0.1	3.365029087213313	0.0
7.475542773501539	-3.640199253140963e-12	4.4719783431901305e-13	7.4737834078506555	0.11185545845874567	-1.4396570971478904e-13	-1.1432180088154993e-13	0.1118858973459159	0.11199099453232389	-9.063907606956896e-14	-1.6616540825806674e-16	0.11195836621735887	0.0025806567812377574	-2.7742179835533773e-15	-1.5071054218138474e-15	0.0025827275648727956	2.6214280660603775	1.3167027756608299e-12	2.5822367339267597e-12	2.6236542498305253	1.0	0.5722308986926119	-0.28621996836473845	-0.2860109303278734	0	1.398413261203064	43.956809034406376	0.004999999999999994	9.985345842461799	-2.0205708891079848	-0.5722308986926119	3.0	0.0	0.1	3.340716447134716	0.0
8.054516689531681	-1.1723511050831803e-10	1.0283904616770201e-08	8.052986759930926	0.14807120507921054	3.1790153716157186e-11	1.6208502134641848e-10	0.14808221466418325	0.14818213984389864	1.955715312093749e-12	2.683168918345737e-10	0.14815343750069973	0.00401549298129401	-9.27798615643877e-13	5.4647370885745726e-12	0.004017718210145671	2.5903039216061297	-2.6232030968543342e-09	1.8458642677293684e-09	2.592452200833553	1.0	0.4815044121619954	-0.24086468733381758	-0.24063972482817778	0	1.4007956142790092	43.714248564674534	0.0059999999999999915	10.068634632066237	-1.942711834233402	-0.4815044121619954	3.0	0.0	0.1	3.3165857883409826	0.0
8.532045872081513	2.34985808589272e-10	2.317423142272901e-09	8.53133081615309	0.18609073017626546	1.151886451722471e-11	6.607192633408534e-11	0.1860991355152502	0.18618594239592542	2.451155834200721e-12	1.1468589606602394e-10	0.18617307337589523	0.005808955896175776	6.064955285241248e-13	3.319117823541462e-12	0.005811460698836651	2.5675526674036435	4.098733289497308e-10	-6.61711468849151e-11	2.569551186737894	1.0	0.39018445318930867	-0.19520690578847738	-0.19497754740083123	0	1.403202256814485	43.47367088330877	0.007000000000000009	10.144025579149485	-1.8643948890578401	-0.39018445318930867	3.0	0.0	0.1	3.292636953106783	0.0
8.937479030797281	-1.0181189225022536e-11	-5.083249376980348e-10	8.937657809451675	0.22566195567187744	1.1400872252536402e-12	-2.02862708321943e-11	0.2256815483548406	0.22575566865934238	-1.3854651202921066e-12	-2.7803169066614138e-11	0.2257634750095168	0.0079764898221215	1.3919984820622872e-14	-9.452160620079419e-13	0.007979436574807644	2.550651387340209	7.900267090488514e-12	9.555711692818106e-11	2.5524136729199727	1.0	0.2983121437491616	-0.14927011481800598	-0.14904202893115573	0	1.4056235910755621	43.235010124363015	0.007999999999999998	10.214127133943343	-1.7856487518962705	-0.2983121437491616	3.0	0.0	0.1	3.268869755322983	0.0
9.289124243251267	2.095066342633345e-10	-1.1674190503185855e-09	9.290101923148503	0.26659903858650635	-2.9078661086924876e-11	-3.092259897908584e-11	0.2666401487342037	0.266706127222083	1.8251050942085592e-12	-1.1575541630059964e-10	0.2667353792396921	0.010532210860482021	2.082695686841016e-13	-4.228680254736199e-12	0.010535800231930908	2.5380633269410877	1.0329623920857006e-09	-1.6487360618238676e-10	2.5395599968129225	1.0	0.2059266611982135	-0.10307546128140366	-0.10285119991681001	0	1.4080541309466208	42.998215017249514	0.009000000000000001	10.280469885919516	-1.7065050211181099	-0.2059266611982135	3.0	0.0	0.1	3.2452839806424563	0.0
9.599127095187438	1.4637180356658064e-12	-1.1182166304024577e-12	9.600776819539476	0.3087586161525156	9.042005820235348e-14	-7.195010728906787e-14	0.308827886225221	0.30889209360024783	5.407457177364452e-14	-3.330449171210924e-14	0.30894136085861834	0.013489275166832763	-3.021413222303295e-16	-2.6791646449096473e-15	0.013493710766700634	2.528836499072396	-2.0025296336418197e-12	-1.1250656277382215e-13	2.530097071685426	1.0	0.11306537616209196	-0.056642340895377764	-0.056423035266714265	0	1.4104913088195508	42.7632456275671	0.009999999999999997	10.344030054310455	-1.6269969855247473	-0.11306537616209196	3.0	0.0	0.1	3.221879386647624	0.0
11.504445483129462	-2.8703261989448947e-11	-6.816769371198461e-13	11.508286627045205	0.7776703732277664	1.2654294493843414e-12	-3.5149665822456417e-12	0.7779393061613832	0.7782504644897449	-2.181651035322038e-12	-3.2404037976808202e-12	0.778409090796749	0.06748961626693645	6.413240946372574e-14	-5.728490648833179e-13	0.0675051371361945	2.536809235345306	-9.634978298192269e-12	1.0680034248643321e-12	2.5377837335779603	1.0	-0.8340967085963226	0.41696496883730366	0.41713173975901896	0	1.4353007974841037	40.50855956113265	0.019999999999999993	10.912922660981081	-0.8194625421074027	0.8340967085963226	3.0	0.0	0.10000000000000002	2.997725422294234	0.0
12.371604327499668	8.034461984607333e-12	2.2160051571518125e-13	12.374673809719923	1.290602810832612	1.1086223495818831e-12	3.310911465958523e-13	1.2908584952196747	1.2916636506293415	9.066026554972684e-13	3.25363476592272e-14	1.2919076620697443	0.17117449446928762	1.2704047540956884e-13	4.5515118166927966e-14	0.1712061173838009	2.6328594092160564	6.121130292671267e-14	6.746300488957296e-14	2.633958897742666	1.0	-1.7925866360700522	0.8962258440228059	0.8963607920472461	0	1.4611674760981912	38.41528293297236	0.02999999999999999	11.448475958879001	-0.012035118794508914	1.7925866360700522	3.0	0.0	0.1	2.7912242752478287	0.0
12.734643622673609	-2.62456723021387e-13	1.0524026095026784e-11	12.737127836818779	1.8118006980819752	5.376759062288305e-14	1.1009554270399863e-12	1.812083318595553	1.8136140321909469	1.5562730396956705e-13	1.6903933074160843e-12	1.8139685067146134	0.3298328570591791	4.018425451446005e-15	1.8394547525700796e-13	0.3299025885036535	2.7723033062106524	-1.2916006312596837e-12	7.409849998367857e-13	2.773392522147754	1.0	-2.7346051819030333	1.3672464017705948	1.3673587801324385	0	1.4878719804589469	36.47185746175986	0.039999999999999994	11.987695039768415	0.76722539985335	2.7346051819030333	3.0	0.0	0.1	2.601717865394446	0.0
12.80375313329344	-5.3790305543088834e-12	8.680167695729324e-12	12.805909817648573	2.32474371695272	-1.1081423622490914e-12	3.9464827423608205e-13	2.325109416447596	2.327573345621491	6.060539299436404e-13	1.9372603480312217e-12	2.328030690191161	0.5483924910710237	1.754701451036036e-13	8.967428123695965e-14	0.5485205360664922	2.936711554346312	-8.797649994561509e-14	4.066934835351405e-13	2.9376811486561234	1.0	-3.639087704503484	1.8194967229355603	1.8195909815679232	0	1.5150326948671409	34.66950601140566	0.049999999999999996	12.54173525751473	1.4969682467606065	3.639087704503484	3.0	0.0	0.1	2.4283509581069276	0.0
12.698405692051796	4.604983061540224e-12	2.12851958281135e-12	12.700243400467226	2.8243042290552043	9.120935319854282e-13	-2.09903776905172e-13	2.824740296388461	2.828244885780503	9.712206676514003e-13	3.0546574803115195e-13	2.828758389285322	0.8333873829818799	1.9968421348251707e-13	-4.2181647426774024e-14	0.8335759043268981	3.113638565948923	5.148202210032973e-13	1.32063691811675e-12	3.1144243173047883	1.0	-4.492533115470416	2.24622701825094	2.2463060972194757	0	1.5423615668611785	33.00082570878313	0.059999999999999984	13.115897554500222	2.1632176953392244	4.492533115470416	3.0	0.0	0.1	2.2701245741966263	0.0
12.495310418266794	-7.460920770085977e-12	3.163025397157071e-12	12.496788030255352	3.312368864809714	-2.801524590051175e-12	6.328314316489606e-13	3.312825816658733	3.3173524359170936	-4.00914222011937e-12	6.948455697149072e-13	3.3178650001821417	1.19413547048918	-1.6225563630893474e-12	7.467171248059759e-13	1.1943701433696898	3.2934273874988804	-1.060419838947854e-12	5.2314894848679275e-12	3.294022129073861	1.0	-5.288597514416195	2.6442656869572247	2.6443318274589704	0	1.569688156071359	31.45894636367483	0.07000000000000002	13.71356500079084	2.758959808289477	5.288597514416195	3.0	0.0	0.1	2.1259504410758425	0.0
12.244429176554119	-2.5006663406657026e-12	-1.3988810110276972e-14	12.245551860649009	3.7945166152131096	-1.1338774327538664e-12	7.158811869271663e-13	3.794948178514239	3.8003760071305654	-4.874582051864501e-13	1.0608533216320781e-13	3.8008445653121687	1.6432291085339419	-2.3913078007946836e-13	2.794230608769891e-13	1.6434888932297025	3.4686657554813483	-2.980165391871835e-14	-4.2239228205819704e-13	3.4690957377227285	1.0	-6.026800167281842	3.0133725338208723	3.0134276334609704	0	1.596935275856569	30.03698360570555	0.08000000000000002	14.33726203493788	3.282883928630243	6.026800167281842	3.0	0.0	0.1	1.994700908962646	0.0
11.977042189259267	-8.847367283237872e-13	5.267009051124205e-12	11.977858902858117	4.277563786007112	2.5635321930204214e-14	1.835737706904947e-12	4.277942497062864	4.284093392544165	-9.54368105115224e-13	9.080483938100425e-13	4.284495825710769	2.1965242212232576	-2.965170104448959e-13	3.9395767144488157e-13	2.1967894456015027	3.6340962864757795	-2.0239041004272725e-13	1.4145953880362144e-12	3.6343980363671413	1.0	-6.710865023344101	3.355409641350944	3.3554553819931563	0	1.6240876993650641	28.72779011371311	0.09	14.988989863872426	3.7377682362305187	6.710865023344101	3.0	0.0	0.1	1.8752507613188503	0.0
11.711531548615085	-4.993783164763954e-13	3.809175197488912e-13	11.712108098559815	4.7680834136485055	3.02388831124954e-12	-4.539540522957025e-13	4.7683995789779905	4.775080848100832	-1.0608182816972397e-12	4.064249436083669e-13	4.775411965373889	2.8728948296571786	1.2579932448827455e-12	1.0786191833315823e-12	2.8731508828220735	3.7864298165140484	-2.945076924378048e-13	3.4363078918639144e-12	3.7866376538022974	1.0	-7.347113227219371	3.673537675424653	3.673575551794718	0	1.6511660113264082	27.523936646649027	0.1	15.67037576384836	4.128909639508127	7.347113227219371	3.0	0.0	0.1	1.7665093782759966	0.0
