SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	Trace	TRatio	Omega	rho	S	T	Mu	EInternal	Txx	Tyy	murh	ax	Gmu	ay	Ax	Ay	Gx	Gy	mu	Q
2525.816088582854	1.0997075610260027e-06	158.2941672568022	6.901572869963998e-08	158.29416725672823	6.89992603478754e-08	9.93684519599923	4.329996025514778e-09	0.0	0.022659524517927368	0.02314857267189999	0.04103130324422534	-0.5583433906777708	0.6279736088380418	2.2229855326473293	0.035	1.0	0.5641685942587717	0.29366179239902973	0.29365537453164203	27.71373801300994	0.5	0.01804159365890231	0.5	0.5	0.5	1.0	1.0	27.71373801300994	15.5083444350517
147.4646520937714	3.9585210014959384e-11	9.437135774544068	2.5327595329257525e-12	9.437135862210695	2.6767440010210842e-12	0.6349579418154013	1.7362425839590066e-13	0.0	0.026595424578413015	0.026550759431203934	0.04507983407693709	-0.4454066654814974	0.6979134879250424	2.3168358718754165	0.036000000000000004	1.0	0.5889719865847364	0.30776137546008375	0.3077613705558565	26.241414534139903	0.5	0.019053850902340016	0.5	0.5	0.5	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
106.16329174225224	9.125504460427442e-11	6.751584004243742	5.992039802213222e-12	6.751584007904884	5.7132943272523085e-12	0.4513821217932779	3.7852338216494064e-13	0.0	0.026422190972530152	0.026957493314356082	0.045853723438869884	-0.44797146160213813	0.6933662760990915	2.324650079397262	0.036000000000000004	1.0	0.5879019475985324	0.3074297530580331	0.30742968785485547	26.241414534139903	0.5	0.019053850902340016	0.5	0.5	0.5	0.19999999999999998	0.19999999999999998	26.241414534139903	14.658736059365998
102.99960986725824	7.315285936005484e-10	6.587258522214637	4.7975197835815743e-11	6.5872585224883755	5.037908988328573e-11	0.43980178196574643	3.298570560829606e-12	0.0	0.025877768118522635	0.027155311690136776	0.046533058503517834	-0.45947939979748076	0.6790750264241151	2.3338354301904536	0.036000000000000004	1.0	0.5835703167476918	0.3053631730321722	0.3053624554056563	26.241414534139903	0.5	0.019053850902340016	0.5	0.5	0.5	0.39999999999999997	0.39999999999999997	26.241414534139903	14.658736059365998
162.22042102771104	1.1944815799717987e-09	10.493163826583562	7.850001902745173e-11	10.493163826609123	8.074950166778903e-11	0.6966960231769548	5.311837541769514e-12	0.0	0.025181495177440675	0.025792345518928936	0.044678141125999465	-0.48104819568494755	0.6607985317849335	2.3269358362132104	0.036000000000000004	1.0	0.577292270199658	0.3015434646103156	0.30154115110827134	26.241414534139903	0.5	0.019053850902340016	0.5	0.5	0.5	0.6	0.6	26.241414534139903	14.658736059365998
2307.7950730307252	2.3564605749142693e-07	153.02740431207496	1.5647726597634572e-08	153.02740431205632	1.5656435532582025e-08	10.165039698270748	1.039654900945379e-09	0.0	0.023971600176813497	0.022160922803240467	0.03880675706472124	-0.5571799244757878	0.6290429094518408	2.2906299721648535	0.036000000000000004	1.0	0.5710583537367181	0.2966124659188675	0.29660681062109107	26.241414534139903	0.5	0.019053850902340016	0.5	0.5	0.5	1.0	1.0	26.241414534139903	14.658736059365998
142.95543595081404	2.90136795162287e-09	9.66127612590686	1.9395923140312828e-10	9.661276211341901	9.97069892882495e-11	0.6868430916660054	6.692982856505118e-12	0.0	0.028082553345519196	0.02543333634592869	0.04277188308816732	-0.44565596873207763	0.6988950701894069	2.3858175783796067	0.037	1.0	0.5946274634086599	0.31003040204145893	0.3100303977131297	24.886768592721662	0.5	0.020090997275806592	0.5	0.5	0.5	0.1	0.1	24.886768592721662	13.877079571174823
102.80175352769338	3.7470378893861983e-10	6.907598492255052	2.5327408525154118e-11	6.907598495814711	2.6712064657510915e-11	0.48817321499198096	1.8060602209086048e-12	0.0	0.02790020602154548	0.02582057936432892	0.04349933297009359	-0.44821291463945157	0.6943558390745297	2.393691835919568	0.037	1.0	0.5935856391655692	0.30970313782736786	0.3097030807025303	24.886768592721662	0.5	0.020090997275806592	0.5	0.5	0.5	0.2	0.2	24.886768592721662	13.877079571174823
99.56682171091155	2.4959850458445166e-10	6.728318744697107	1.734718746315751e-11	6.728318744963744	2.0098346460022577e-11	0.474842863768164	1.3953714379609874e-12	0.0	0.027327195886689762	0.026009905245211386	0.04413314157854081	-0.4596669818152727	0.6800910573798161	2.402973729744928	0.037	1.0	0.5893508668292577	0.307680700522139	0.3076800715523301	24.886768592721662	0.5	0.020090997275806592	0.5	0.5	0.5	0.4	0.4	24.886768592721662	13.877079571174823
155.50599867561004	1.4751748382405873e-10	10.626632910999941	1.044231845782205e-11	10.626632911031347	1.0776492546270047e-11	0.7457146056217258	7.636485915219535e-13	0.0	0.026594755730697264	0.02470786560209025	0.04236325038873114	-0.4810934493610679	0.6618581270351375	2.395886502915804	0.037	1.0	0.5832381928999169	0.3039740449736883	0.3039720135283187	24.886768592721662	0.5	0.020090997275806592	0.5	0.5	0.5	0.6	0.6	24.886768592721662	13.877079571174823
2114.007490589753	2.4203401270087455e-07	148.0867874145044	1.6986099683063716e-08	148.08678741448563	1.6963284929699987e-08	10.393053649665669	1.1904827006106204e-09	0.0	0.02532051094218301	0.021232103495460668	0.036749562771717	-0.5563892339466763	0.6301405448015512	2.3586133294225635	0.037	1.0	0.5777511865202708	0.299494142927615	0.29948914708811647	24.886768592721662	0.5	0.020090997275806592	0.5	0.5	0.5	1.0	1.0	24.886768592721662	13.877079571174823
138.69863341913663	3.8727901605989856e-09	9.88429413130685	3.006174974064661e-10	9.88429421438216	2.7187618972643595e-10	0.7413874185742809	2.1243552935291443e-11	0.0	0.02960925059422336	0.0243840084218725	0.04063050163996177	-0.44622684132536605	0.6999011741494097	2.4551607899506998	0.038	1.0	0.6001404717555794	0.31226224197159835	0.3122622382058535	23.637575859371708	0.5	0.021152761305756423	0.5	0.5	0.5	0.1	0.1	23.637575859371708	13.156317128073637
99.63084581724841	2.623069060813917e-10	7.0627739749801	2.066099452737923e-11	7.062773978430599	1.7078232584001685e-11	0.5268546569382783	1.3489775694098431e-12	0.0	0.029417624271762206	0.02475273950578378	0.041314715393072014	-0.4487763326688671	0.6953705050374281	2.4630834827872707	0.038	1.0	0.5991264679009387	0.3119396287718595	0.311939578634863	23.637575859371708	0.5	0.021152761305756423	0.5	0.5	0.5	0.2	0.2	23.637575859371708	13.156317128073637
96.33850205903647	3.2862887590226833e-09	6.868744201907339	2.553199672495095e-10	6.86874420221053	2.5752550799611634e-10	0.5116502525164055	2.0010190479948868e-11	0.0	0.028815475422039723	0.024933510695819103	0.041905924103073595	-0.4601777613279357	0.6811331260981226	2.4724494555097047	0.038	1.0	0.5949877309587919	0.3099608972394674	0.3099603444151436	23.637575859371708	0.5	0.021152761305756423	0.5	0.5	0.5	0.4	0.4	23.637575859371708	13.156317128073637
149.2495608704335	1.0642712149392351e-09	10.759051755848585	7.803606529616047e-11	10.759051755882329	7.957608243097853e-11	0.7968086809031096	5.835401508416278e-12	0.0	0.02804619263651709	0.02368832322113049	0.04021531191709267	-0.48146501822480386	0.6629446869653189	2.4651752682723904	0.038	1.0	0.589037411172292	0.3063637615520597	0.30636197284136274	23.637575859371708	0.5	0.021152761305756423	0.5	0.5	0.5	0.6000000000000001	0.6000000000000001	23.637575859371708	13.156317128073637
1941.2176130677622	3.408444294353795e-07	143.44537908951048	2.524137234873033e-08	143.4453790894847	2.525535659214902e-08	10.621035062800088	1.8703483583395276e-09	0.0	0.026706247819261623	0.020358059840225227	0.03484388513983277	-0.5559548264843378	0.6312663630235995	2.4269436952596712	0.038	1.0	0.5842649221958415	0.3023137030864079	0.30230927894965887	23.637575859371708	0.5	0.021152761305756423	0.5	0.5	0.5	1.0	1.0	23.637575859371708	13.156317128073637
134.6748035228453	1.80006648889191e-10	10.106268458664031	1.2996483504037197e-11	10.106268539143498	1.2785391172226216e-11	0.7986531242040366	9.246989315903427e-13	0.0	0.03117542797490233	0.02339781623225729	0.03864034173055352	-0.4471034034083501	0.7009316314345461	2.524873172221113	0.039	1.0	0.6055281911173231	0.31446300533635146	0.31446300201322885	22.483158888604876	0.5	0.022238867877832535	0.5	0.5	0.5	0.1	0.1	22.483158888604876	12.490283979578127
96.63536896072905	6.882003816919158e-11	7.217138616330733	5.111251730937235e-12	7.217138619664109	5.4326192987388815e-12	0.5674695622046714	4.026270021383716e-13	0.0	0.03097436544745028	0.023748970457338724	0.03928426547971571	-0.44964587652605714	0.6964101197736612	2.5328328246287324	0.039	1.0	0.6045415427100558	0.3141452786725055	0.31414523449488896	22.483158888604876	0.5	0.022238867877832535	0.5	0.5	0.5	0.2	0.2	22.483158888604876	12.490283979578127
93.29777699797903	1.9407004113816424e-11	7.008579189169179	1.472086942686839e-12	7.008579189446675	1.6027734471756605e-12	0.5502661019258022	1.230183831704422e-13	0.0	0.0303425446779465	0.023921194814034718	0.03983561110631399	-0.46099612630381015	0.682201087977959	2.54227028512057	0.039	1.0	0.6004977493678559	0.3122097157626888	0.31220922841920185	22.483158888604876	0.5	0.022238867877832535	0.5	0.5	0.5	0.4	0.4	22.483158888604876	12.490283979578127
143.4093092949291	1.773637116949528e-09	10.890514450203566	1.3881667403910804e-10	10.890514450236019	1.3497672501782665e-10	0.8500168125693746	1.053459333134684e-11	0.0	0.02953576563755608	0.02272912227259207	0.03821906249421846	-0.48214762212194445	0.6640580521917107	2.5348097721020464	0.039	1.0	0.5947064315361056	0.3087185665763256	0.308716987232372	22.483158888604876	0.5	0.022238867877832535	0.5	0.5	0.5	0.6	0.6	22.483158888604876	12.490283979578127
1786.6902635134902	1.5940715255338125e-07	139.07907594164328	1.2445400857684617e-08	139.07907594163507	1.2426645426547289e-08	10.849128247934061	9.700557088342936e-10	0.0	0.028128801736004364	0.01953500991993689	0.0330756315539632	-0.5558612239943159	0.6324202097614757	2.4956290749751875	0.039	1.0	0.5906163843936083	0.3050776608951036	0.3050737334184417	22.483158888604876	0.5	0.022238867877832535	0.5	0.5	0.5	1.0	1.0	22.483158888604876	12.490283979578127
130.86643389807332	7.300201140477986e-12	10.327277311689615	9.279278332540512e-13	10.327277389421042	9.691116739872886e-13	0.8587028638076177	1.0566140991487845e-13	0.0	0.03278099578864714	0.022470182735696786	0.03678773672587453	-0.4482712632415401	0.7019862737394458	2.594962261943703	0.04	1.0	0.6108063375340093	0.31663826162829506	0.316638258641411	21.414158039296566	0.5	0.023349038476435213	0.5	0.5	0.5	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
93.80169238324112	1.993776005431618e-11	7.370720354866184	1.6044281346296855e-12	7.370720358077111	1.4727921624510221e-12	0.6100609151682005	1.174665421562113e-13	0.0	0.03257034815421166	0.022804650954022086	0.03739408195420817	-0.45080717964724415	0.6974745274706909	2.6029475732388034	0.04	1.0	0.6098465254996251	0.3163256077671578	0.3163255686864894	21.414158039296566	0.5	0.023349038476435213	0.5	0.5	0.5	0.19999999999999998	0.19999999999999998	21.414158039296566	11.873576208086458
90.42953871586143	1.9599492601801716e-11	7.147865401579501	1.595219038250527e-12	7.147865401856883	1.3255744026720516e-12	0.5907327014701315	1.0755773803939171e-13	0.0	0.03190834087396705	0.022968392129801358	0.037908119060250094	-0.46210787040728596	0.6832947965788273	2.6124438297117893	0.04	1.0	0.6058963804903125	0.3144326017452174	0.31443217087489644	21.414158039296566	0.5	0.023349038476435213	0.5	0.5	0.5	0.39999999999999997	0.39999999999999997	21.414158039296566	11.873576208086458
137.94818575674236	4.69271336199506e-11	11.021108722297113	3.3515714639072124e-12	11.021108722331444	3.6182269437784453e-12	0.9053779332305578	2.6354491269480433e-13	0.0	0.031063433924134045	0.02182600267982832	0.03636088531137621	-0.48312727655030746	0.6651980618355133	2.6047975853090044	0.04	1.0	0.6002604857643449	0.31104394336858304	0.31104254507559015	21.414158039296566	0.5	0.023349038476435213	0.5	0.5	0.5	0.6	0.6	21.414158039296566	11.873576208086458
1648.1032825594423	3.2640976119929256e-07	134.9662488024063	2.6790458961673454e-08	134.96624880239628	2.6789648137374643e-08	11.07747407009002	2.1987939754285983e-09	0.0	0.029588163544185413	0.01875943486861933	0.031432242930675654	-0.5560939678158481	0.6336019280520214	2.564677387305872	0.04	1.0	0.5968213884702274	0.30779215918513725	0.3077886641537094	21.414158039296566	0.5	0.023349038476435213	0.5	0.5	0.5	1.0	1.0	21.414158039296566	11.873576208086458
127.25770317945937	5.916521844662442e-11	10.547398024856872	3.455289620846578e-12	10.54739809970792	5.153103094291895e-12	0.921599792781529	3.107171484618362e-13	0.0	0.034425863076896365	0.02159688920206213	0.03506049440690492	-0.44971738589244853	0.7030649329131196	2.665435468248579	0.041	1.0	0.6159892941443739	0.3187930929927792	0.31879309035365677	20.42234101867728	0.5	0.02448299142310494	0.5	0.5	0.5	0.1	0.1	20.42234101867728	11.301440769148323
91.11755805511176	3.7865272590055336e-11	7.5235469847156295	3.1065076346624402e-12	7.523546987796983	3.22633798993361e-12	0.6546715933597517	2.648770728657039e-13	0.0	0.03420548994571678	0.021915518373403376	0.03563175869378849	-0.45224722006224966	0.6985635707078295	2.673435346520855	0.041	1.0	0.6150557585927916	0.3184856557988338	0.3184856211673611	20.42234101867728	0.5	0.02448299142310494	0.5	0.5	0.5	0.2	0.2	20.42234101867728	11.301440769148323
87.72022278379404	7.110433431579749e-09	7.286642099486649	6.101041902074374e-10	7.286642099757186	6.231003282733952e-10	0.6330924789333154	5.335681414652847e-11	0.0	0.03351280054693926	0.022070884064539324	0.036110868717950974	-0.46350007863122866	0.6844141035252961	2.6829776328132775	0.041	1.0	0.6111978151765628	0.3166345405969038	0.31663415864419836	20.42234101867728	0.5	0.02448299142310494	0.5	0.5	0.5	0.4	0.4	20.42234101867728	11.301440769148323
132.83323378580792	7.613582647095132e-11	11.150916467421181	6.645455203199167e-12	11.15091646746145	3.4740511329615386e-12	0.9629313532453431	2.9018982483825317e-13	0.0	0.03262915616491325	0.020975022677554626	0.034628613102480145	-0.4843912016104776	0.6663645533921915	2.6751462091119342	0.041	1.0	0.6057136223007548	0.313344943096414	0.3133437018818954	20.42234101867728	0.5	0.02448299142310494	0.5	0.5	0.5	0.6	0.6	20.42234101867728	11.301440769148323
1523.4769954079313	4.471986897767533e-07	131.08743664283085	3.855762386397871e-08	131.08743664290165	3.862334250212069e-08	11.306210232576928	3.3300730172089905e-09	0.0	0.03108432402006739	0.018028067715754898	0.02990251175615356	-0.5566396000191458	0.6348113582633319	2.6340964635558417	0.041	1.0	0.6028947622450127	0.3104629737553161	0.31045985620545147	20.42234101867728	0.5	0.02448299142310494	0.5	0.5	0.5	1.0	1.0	20.42234101867728	11.301440769148323
123.83427832282416	7.130336035152118e-12	10.766706707990197	6.617283885566102e-13	10.76670677985102	3.077630869165672e-13	0.9874076067773921	2.7985505283299042e-14	0.0	0.03610993771344803	0.020774050624642652	0.033447717610592724	-0.45142997370828164	0.7041674410665234	2.7363000742453023	0.041999999999999996	1.0	0.6210902300270442	0.3209321415017043	0.3209321391499826	19.500443782887668	0.5	0.02564044211336194	0.5	0.5	0.5	0.1	0.1	19.500443782887668	10.76968363545257
88.57191261297402	4.464182060852969e-11	7.675646223499265	4.099850172297882e-12	7.675646226444713	3.917054730401945e-12	0.7013443919374537	3.555610827127888e-13	0.0	0.03587970739113365	0.021077644625416884	0.03398620352698067	-0.453954203543641	0.6996770904844188	2.74430366761545	0.041999999999999996	1.0	0.6201823810265819	0.32063002821594455	0.3206299974360542	19.500443782887668	0.5	0.02564044211336194	0.5	0.5	0.5	0.2	0.2	19.500443782887668	10.76968363545257
85.15761829283083	1.072325622665949e-11	7.424946276250629	9.662215554805354e-13	7.424946276528286	9.618022860643211e-13	0.6773880034021129	8.678579091646846e-14	0.0	0.0351558596016423	0.02122477691304429	0.034432604782693416	-0.4651610214508467	0.6855588584542639	2.7538791693537457	0.041999999999999996	1.0	0.6164150823614811	0.31882009939175254	0.31881975988277295	19.500443782887668	0.5	0.02564044211336194	0.5	0.5	0.5	0.4	0.4	19.500443782887668	10.76968363545257
128.03505918650453	1.9392113975269347e-10	11.280014218145766	1.8587789059276235e-11	11.280014218189287	1.3532233572460735e-11	1.022716767946079	1.3110557687030632e-12	0.0	0.034232890537539244	0.020172539577229497	0.033011355962232	-0.48592773488959007	0.6675573626502198	2.7458630743790104	0.041999999999999996	1.0	0.6110787936220712	0.3156262189180008	0.31562511428129986	19.500443782887668	0.5	0.02564044211336194	0.5	0.5	0.5	0.6000000000000001	0.6000000000000001	19.500443782887668	10.76968363545257
1411.1170462153207	4.5232099440907416e-08	127.42508361975617	4.0949880351102725e-09	127.42508361974427	4.086167996518665e-09	11.535471451904648	3.699494190027891e-10	0.0	0.032617273864662205	0.017337880314481517	0.028476422044645643	-0.5574856333877368	0.6360483380713706	2.703894046861836	0.041999999999999996	1.0	0.6088503775965605	0.3130955226293616	0.31309273528168047	19.500443782887668	0.5	0.02564044211336194	0.5	0.5	0.5	1.0	1.0	19.500443782887668	10.76968363545257
120.58314092379756	1.161508001527845e-11	10.985277934008632	1.2246808834709649e-12	10.985278002794802	1.351360203384272e-12	1.056190575196102	1.429398954077736e-13	0.0	0.03783312649852505	0.01999808999842203	0.03193964618956532	-0.4533983534072512	0.7052936306883799	2.807563238931782	0.043	1.0	0.6261212124809137	0.3230596522652721	0.3230596502140638	18.642037029893057	0.5	0.02682110325165835	0.5	0.5	0.5	0.1	0.1	18.642037029893057	10.274592716570217
86.15476339237561	2.383141171991639e-10	7.827045768443673	2.1764385209145534e-11	7.827045771245873	2.3829424586267765e-11	0.7501220492179316	2.174036346671075e-12	0.0	0.03759291614321327	0.020287410807257718	0.03244747850931146	-0.45591745280072465	0.7008149262763684	2.8155599642051907	0.043	1.0	0.6252384388338784	0.3227629385174038	0.32276291112373223	18.642037029893057	0.5	0.02682110325165835	0.5	0.5	0.5	0.2	0.2	18.642037029893057	10.274592716570217
82.73070498887154	2.356203150340533e-11	7.562812796329083	2.1937104769237513e-12	7.562812796606464	2.3518896502407756e-12	0.7236619861126344	2.1857082285998484e-13	0.0	0.036837453360954876	0.020426478260943157	0.032863236548275346	-0.4670800530030329	0.6867289089947504	2.825155844757298	0.043	1.0	0.6215601506850101	0.3209934657430848	0.3209931632028685	18.642037029893057	0.5	0.02682110325165835	0.5	0.5	0.5	0.4	0.4	18.642037029893057	10.274592716570217
123.52737225104977	6.753287119868863e-09	11.408473561142976	6.445987159168772e-10	11.408473561186785	6.342849825446662e-10	1.0847742631815835	6.052038347265026e-11	0.0	0.0358745947591761	0.019415188769375508	0.03149934869681092	-0.4877262446156485	0.6687763236473646	2.816955541053815	0.043	1.0	0.616367943231193	0.31789205876754123	0.31789107323302734	18.642037029893057	0.5	0.02682110325165835	0.5	0.5	0.5	0.6	0.6	18.642037029893057	10.274592716570217
1309.567843074824	9.75661904696265e-09	123.96331384757426	9.259898081114657e-10	123.96331384756361	9.240168593852554e-10	11.765389668245199	8.769335400192408e-11	0.0	0.0341870037035988	0.01668606797036605	0.027145006626421764	-0.5586205096141859	0.6373127024657474	2.774077791581062	0.043	1.0	0.6147011934830239	0.3156948796286674	0.3156923818247225	18.642037029893057	0.5	0.02682110325165835	0.5	0.5	0.5	1.0	1.0	18.642037029893057	10.274592716570217
117.49243782463698	4.58596057179364e-12	11.203184473182203	5.726609902920818e-14	11.20318453882863	1.9456911247848224e-13	1.128013568788762	1.3219349115376817e-14	0.0	0.03959533525453941	0.01926571505493308	0.030527522347884507	-0.4556128748067967	0.7064433347619448	2.87923199936938	0.044	1.0	0.6310933077170658	0.3251795123079649	0.325179510464034	17.841413685802657	0.5	0.028024685084112818	0.5	0.5	0.5	0.09999999999999999	0.09999999999999999	17.841413685802657	9.812872899245006
83.85705450281549	6.801588074223722e-12	7.977773341439481	7.20884639126606e-13	7.977773344094132	1.4459104990762785e-12	0.8010472731546983	1.5055504784889913e-13	0.0	0.03934503100698482	0.019541484176819203	0.031006663659022105	-0.4581273079645408	0.7019769161138627	2.887211567986343	0.044	1.0	0.6302349840574724	0.3248882463588493	0.32488822187544225	17.841413685802657	0.5	0.028024685084112818	0.5	0.5	0.5	0.19999999999999998	0.19999999999999998	17.841413685802657	9.812872899245006
80.4295133904342	1.014176962896296e-10	7.7002745383489515	9.997394840961268e-12	7.7002745386253215	1.0270085580347247e-11	0.7719572819989804	1.0164108903675816e-12	0.0	0.03855751661545057	0.019672675281248615	0.03139370141619862	-0.46924751862298975	0.6879241007726001	2.89681499412306	0.044	1.0	0.6266440207365241	0.3231584831709481	0.32315821284682467	17.841413685802657	0.5	0.028024685084112818	0.5	0.5	0.5	0.39999999999999997	0.39999999999999997	17.841413685802657	9.812872899245006
119.2865977731732	1.0461461946828683e-09	11.536361512647751	1.037384811448999e-10	11.536361512685646	1.0325501492316339e-10	1.1491443197084352	1.0228179285425112e-11	0.0	0.037554226116871973	0.018699864395100897	0.030083819944630677	-0.4897770493534148	0.6700212686555967	2.888430897659777	0.044	1.0	0.6215920860289029	0.32014641594862236	0.3201455344753814	17.841413685802657	0.5	0.028024685084112818	0.5	0.5	0.5	0.6	0.6	17.841413685802657	9.812872899245006
1217.5744443626622	3.919280767426033e-07	120.68773680788253	3.8965294733294316e-08	120.68773680787805	3.8694373692313603e-08	11.996094199327082	3.846256395755293e-09	0.0	0.03579350408661478	0.016070035328111874	0.02590022468263877	-0.5600335541722118	0.6386042837777248	2.8446552627906216	0.044	1.0	0.6204593019953147	0.3182657903738159	0.31826354694961073	17.841413685802657	0.5	0.028024685084112818	0.5	0.5	0.5	1.0	1.0	17.841413685802657	9.812872899245006
114.55135211542931	2.4566371309984233e-11	11.420497073209052	2.735571668964335e-12	11.420497135667476	2.5738873954943207e-12	1.2029420819566712	2.825536292506482e-13	0.0	0.04139646892318334	0.01857389537043208	0.02920347228966478	-0.45806481524317405	0.7076163868774323	2.951313273083138	0.04499999999999999	1.0	0.636016675900744	0.3272952864876447	0.3272952847835313	17.093493694914624	0.5	0.02925089562871233	0.5	0.5	0.5	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
81.67055977247789	5.092249504826032e-11	8.12785672356211	5.114871026029371e-12	8.127856726062468	6.163114452025606e-12	0.8541627686124255	6.169200043253525e-13	0.0	0.041135966009007374	0.018836795439472503	0.029655737165888648	-0.4605750324238579	0.7031628966747226	2.9592657142986707	0.04499999999999999	1.0	0.6351821684317942	0.32700949293329384	0.32700947093797283	17.093493694914624	0.5	0.02925089562871233	0.5	0.5	0.5	0.19999999999999998	0.19999999999999998	17.093493694914624	9.381591077994239
78.24500393050232	7.760867672796344e-12	7.837362516080988	8.338231352110799e-13	7.8373625163562854	8.66746592906985e-13	0.822316889626874	9.377744409058262e-14	0.0	0.040315983672373774	0.01896031331480028	0.03001584500573153	-0.4716546665946714	0.6891442774344384	2.9688638814793347	0.04499999999999999	1.0	0.6316768130692241	0.32531868429207983	0.32531844209194455	17.093493694914624	0.5	0.02925089562871233	0.5	0.5	0.5	0.39999999999999997	0.39999999999999997	17.093493694914624	9.381591077994239
115.29154147437671	2.4094808963521282e-09	11.66374084990988	2.4531191436764964e-10	11.663740849956344	2.5378706250623255e-10	1.215867815734504	2.5847881017602e-11	0.0	0.0392717414976953	0.018023699984502366	0.028756876794998606	-0.4920713393669397	0.6712920281879955	2.9602963608729924	0.04499999999999999	1.0	0.6267613869541301	0.3223929386479635	0.322392148290669	17.093493694914624	0.5	0.02925089562871233	0.5	0.5	0.5	0.6	0.6	17.093493694914624	9.381591077994239
1134.0512127213158	1.5600247160963083e-07	117.58527902786604	1.6225764302074955e-08	117.58527902785214	1.6232505146875134e-08	12.227711877939395	1.6882426595568945e-09	0.0	0.03743676548669006	0.015487381679408763	0.024734853402555015	-0.5617149252021347	0.6399229117252743	2.915633935889194	0.04499999999999999	1.0	0.6261359801634796	0.3208126906590252	0.3208106711838632	17.093493694914624	0.5	0.02925089562871233	0.5	0.5	0.5	1.0	1.0	17.093493694914624	9.381591077994239
111.74999132469344	7.524328796270773e-11	11.637284283428277	7.1024737142404836e-12	11.637284342668385	7.068694387323682e-12	1.2810422503772372	6.629851194874866e-13	0.0	0.04323643166346069	0.017919841334193803	0.027960404154877935	-0.4607462953179725	0.7088126213363853	3.0238138606460643	0.046000000000000006	1.0	0.6409006549022838	0.3294102488382872	0.32941024739819036	16.393743137634086	0.5	0.030499440902680818	0.5	0.5	0.5	0.1	0.1	16.393743137634086	8.978129457910365
79.58778995559462	4.823793551693477e-11	8.277323780052468	5.020075369131362e-12	8.277323782394193	5.479670208281878e-12	0.9095112653208868	5.656508950997498e-13	0.0	0.04296563446711036	0.01817051781359383	0.028387471986595317	-0.4632527296409533	0.7043727033891357	3.0317295419053663	0.046000000000000006	1.0	0.6400893261004017	0.32912993179375927	0.32912991212023635	16.393743137634086	0.5	0.030499440902680818	0.5	0.5	0.5	0.2	0.2	16.393743137634086	8.978129457910365
76.16896234005625	3.60775934921489e-09	7.974105995076473	3.929039092010563e-10	7.974105995338451	3.9494823394850596e-10	0.8747839510103678	4.301966574016465e-11	0.0	0.0421127884039428	0.01828657585856445	0.028722317228058312	-0.47429356951530477	0.6903892806864597	3.0413096991050974	0.046000000000000006	1.0	0.6366678465865778	0.32747731991875323	0.32747710252638895	16.393743137634086	0.5	0.030499440902680818	0.5	0.5	0.5	0.4	0.4	16.393743137634086	8.978129457910365
111.52310374754717	3.5508573070276196e-10	11.790670414313043	3.844774154270708e-11	11.79067041435431	3.925850391994506e-11	1.284986028663942	4.256553286816485e-12	0.0	0.04102709741858392	0.017384050321171213	0.027511404679039887	-0.4946011058112286	0.6725884310225543	3.0325590751550258	0.046000000000000006	1.0	0.6318852317422963	0.3246349961281692	0.3246342859352983	16.393743137634086	0.5	0.030499440902680818	0.5	0.5	0.5	0.6	0.6	16.393743137634086	8.978129457910365
1058.055921047448	1.7989392334587066e-06	114.64403826904724	1.9551020272509978e-07	114.64403826904139	1.9548645840720167e-07	12.460367204122061	2.1246223823873434e-08	0.0	0.039116778298840645	0.014935887114587558	0.02364239398412967	-0.5636555639167713	0.6412684134712323	2.987021196292941	0.046000000000000006	1.0	0.6317417400544761	0.32333972442283243	0.32333790274623125	16.393743137634086	0.5	0.030499440902680818	0.5	0.5	0.5	1.0	1.0	16.393743137634086	8.978129457910365
109.07929015759802	1.723543556885073e-11	11.853612321350965	1.9441709426715804e-12	11.853612377353906	1.553499310868461e-12	1.3623808646644229	1.77687822672462e-13	0.0	0.04511512695027265	0.017300983969443337	0.026791918176756004	-0.46365020149231245	0.7100318732455584	3.0967404484076133	0.047	1.0	0.6457538372319022	0.33152741127153673	0.3315274099298088	15.738105264026476	0.5	0.031770025146729684	0.5	0.5	0.5	0.1	0.1	15.738105264026476	8.600145736957144
77.60191204184494	7.529858008138322e-11	8.42620247638067	8.150031759834877e-12	8.426202478557345	8.085264440136832e-12	0.9671355463441577	8.683976300898019e-13	0.0	0.044833949060552866	0.017540046861423873	0.027195344724558458	-0.4661532666311322	0.7056061705523688	3.1046100929154274	0.047	1.0	0.6449650496830999	0.3312525571506814	0.3312525393938423	15.738105264026476	0.5	0.031770025146729684	0.5	0.5	0.5	0.2	0.2	15.738105264026476	8.600145736957144
74.19390877078817	6.359933340740901e-11	8.110532603357344	7.094579293808747e-12	8.110532603629771	6.824137152681764e-12	0.929401751260274	7.618136868265921e-13	0.0	0.04394786429493342	0.01764886524002658	0.02750648071142069	-0.4771570517060776	0.6916589503448676	3.1141595669130053	0.047	1.0	0.6416257108710666	0.32963738591445235	0.32963719019664084	15.738105264026476	0.5	0.031770025146729684	0.5	0.5	0.5	0.4	0.4	15.738105264026476	8.600145736957144
