SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	Trace	TRatio	Omega	rho	S	T	Mu	EInternal	Txx	Tyy	murh	ax	Gmu	ay	Ax	Ay	Gx	Gy	mu	Q
1810.4015162931078	1.324222431470408e-09	17.128755384714733	1.262697448029793e-11	17.12875538475506	1.4144154255784083e-11	0.16302414932837792	1.3467376812547475e-13	0.0	0.003286305614476996	0.012753181013781787	0.03289818070180942	-0.26036138693139205	0.5962365171054826	0.8277554889108956	0.013499999999999998	1.0	0.3876561178071575	0.20020492274659865	0.2002043760743406	181.41276278321007	0.2	0.0011024582666160146	0.2	0.2	0.2	0.2	0.2	181.41276278321007	104.23990086660264
1736.876298063808	9.59460004012233e-07	17.673836790007375	9.76913325813687e-09	17.673836790094647	9.832919649423372e-09	0.1809185078392028	1.0010112115501758e-10	0.0	0.0035342170073128735	0.01256126567952335	0.03228408878327481	-0.2599818110665368	0.5964375810537671	0.8587298434797456	0.014	1.0	0.3890853405790061	0.2008235523702982	0.20082305388823127	168.7465562932672	0.2	0.0011852093719318159	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	168.7465562932672	96.92715271907312
1605.66744226002	4.1302967329387603e-08	18.75811341504835	4.846331689221693e-10	18.758113415097228	4.77710702636248e-10	0.22046594934356203	5.610356554791103e-12	0.0	0.004057056539258137	0.012119762993177546	0.03091509457482166	-0.25925143552619834	0.5968638044050014	0.9207820139705738	0.015000000000000001	1.0	0.3920338320118971	0.20207700378543936	0.20207659121963528	147.10800790473036	0.2	0.0013595452949748555	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	147.10800790473036	84.43431970194814
1347.5498895187316	1.8226154530173906e-08	21.433041158882936	2.8982247449044904e-10	21.43304115892284	2.906671658059094e-10	0.34301044918018914	4.623369412120374e-12	0.0	0.005521720687090151	0.010846173947522101	0.027142897346177537	-0.2579261923047747	0.5980648591383813	1.0765695241249391	0.0175	1.0	0.39959529040659103	0.20522085908763962	0.20522060526647348	108.3075251069757	0.2	0.0018465937597822435	0.2	0.2	0.2	0.20000000000000004	0.20000000000000004	108.3075251069757	62.0333777402068
1157.7358960738202	1.1762647132468503e-08	24.056977322098252	2.4568557207127077e-10	24.05697732213563	2.4725642378848117e-10	0.5030575566871717	5.163746985897333e-12	0.0	0.0072113968802821615	0.009552095911234359	0.02346693561173486	-0.2577014506352182	0.5994534309630095	1.233410375503591	0.02	1.0	0.4070448766415733	0.20829856440735406	0.20829840814545364	83.12406323694964	0.2	0.0024060421520768205	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	83.12406323694964	47.49430483234583
1012.424589993484	4.498796446158505e-09	26.632046904620005	1.1461328275303107e-10	26.63204690465711	1.1551414407297715e-10	0.7050966183524197	2.943954411841018e-12	0.0	0.009125965919884987	0.008368678242554647	0.020203031081704997	-0.2587381016590071	0.6010254738480572	1.391446960123314	0.022499999999999996	1.0	0.4142288455979739	0.21129881067929746	0.21129871316123108	65.85790118400057	0.2	0.0030368413873563854	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	65.85790118400057	37.526364311976955
897.7205948856955	1.7656821213463125e-09	29.160834484638343	5.7389779297482024e-11	29.16083448466872	5.844989229498714e-11	0.9534897502581657	1.9001509344657685e-12	0.0	0.011265291240267938	0.007334757069139005	0.017415061859028018	-0.26102033739754604	0.6027784763647777	1.5508201079489754	0.024999999999999994	1.0	0.42117318494258726	0.2142540020396168	0.21425393997210945	53.5070488257657	0.2	0.0037378252845014378	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	53.5070488257657	30.39635509270133
728.4380610150379	3.376517413361318e-08	34.08852029036222	1.5931212956937616e-09	34.08852029038023	1.6154246419591994e-09	1.6061570301208703	7.619598673980068e-11	0.0	0.016217593678019702	0.005697703280725704	0.013107249682954757	-0.2690152934567833	0.6068192344409987	1.8741296192361174	0.030000000000000002	1.0	0.43469861477768656	0.22019817246672901	0.22019814559168321	37.417137506608974	0.2	0.005345144319622902	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	37.417137506608974	21.108579925487035
609.745660649615	7.053331957667004e-10	38.85430607505322	4.4947968305262036e-11	38.85430607506328	4.502108729718611e-11	2.493445343333067	2.8710062572147208e-12	0.0	0.022066952566953252	0.0045184117820555175	0.010078107057490904	-0.2810800527253572	0.6115597112121627	2.204422996077392	0.035	1.0	0.4483393316105975	0.226428878058737	0.22642886533391607	27.71373801300994	0.2	0.007216637463560924	0.2	0.2	0.2	0.2	0.2	27.71373801300994	15.5083444350517
522.0709001665535	6.869296328591498e-10	43.468131066829514	5.827542534386484e-11	43.46813106683125	6.141839394759845e-11	3.645775668837367	5.185029247796798e-12	0.0	0.028811857689442468	0.003660859700692581	0.007912789158258115	-0.2967897501480754	0.6169828868370228	2.542743469392408	0.04	1.0	0.46265098531937454	0.23315592578856514	0.23315591923150197	21.414158039296566	0.2	0.009339615390574086	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	21.414158039296566	11.873576208086458
454.760671592069	2.6210160555600534e-09	47.93807040475545	2.7585889977928555e-10	47.938070404726446	2.816024464090277e-10	5.091733891727224	2.9643621671789335e-11	0.0	0.0364506782619737	0.003025482434687212	0.006329278365386785	-0.3159121454269097	0.6230701883193009	2.8900888555054065	0.04499999999999999	1.0	0.4780138050544287	0.2405196455660969	0.24051964192301903	17.093493694914624	0.2	0.011700358251484935	0.2	0.2	0.2	0.19999999999999998	0.19999999999999998	17.093493694914624	9.381591077994239
322.97027288027914	1.0201874081736291e-08	60.572826257105696	1.9153842190906583e-09	60.57282625705838	1.9273187819628407e-09	11.456021475129512	3.617013599280687e-10	0.0	0.0647132526626475	0.0018839498324174525	0.003536568673413851	-0.39317323401174115	0.6451111294646347	3.995512665575489	0.060000000000000005	1.0	0.5327055703965378	0.2672947607501173	0.267294759478838	9.968761829202597	0.2	0.020062672117826898	0.2	0.2	0.2	0.2	0.2	9.968761829202597	5.277144981371759
268.13320112781054	3.6250316740884213e-09	68.46717755687361	9.366232301480566e-10	68.4671775567611	9.251547891091177e-10	17.64048383889222	2.39119337395536e-10	0.0	0.08799233408321616	0.0014648673470853495	0.0025352289959773336	-0.4617474245682746	0.6627326842781169	4.79362389619574	0.07	1.0	0.5778047463995029	0.28963480713923995	0.2896348066073483	7.531709527761682	0.2	0.026554396350895546	0.2	0.2	0.2	0.2	0.2	7.531709527761682	3.877086108762925
228.08825510562693	2.535249134379917e-10	76.07805020354154	8.554474625821905e-11	76.07805020345585	9.050980198398838e-11	25.620089124520984	3.054700746924597e-11	0.0	0.11480532983891337	0.001184583201229979	0.001877850403750101	-0.545021817549842	0.6824813711125477	5.647489895308687	0.08	1.0	0.63081872702125	0.31600165540427905	0.31600165481820097	5.944684339836451	0.2	0.03364350208803557	0.2	0.2	0.2	0.2	0.2	5.944684339836451	2.9683940520216145
